,month,precip,temp,rest,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
m12-W-A-25-oxford-irrigated,12,W,A,25,73.2,83.22,74.32,58.51,38.43,8.78,0.59,0.1,1.85,25.82,51.35,74.27,83.74,89.18,80.54,60.52,40.03,15.24,2.11,,,,,
m12-W-A-5-oxford-irrigated,12,W,A,5,73.19,83.22,74.18,58.59,38.59,8.64,0.68,0.09,1.87,26.16,51.41,74.28,83.97,89.22,80.3,60.67,39.82,15.36,2.21,,,,,
m12-W-A-50-oxford-irrigated,12,W,A,50,73.11,83.24,74.35,58.6,38.6,8.72,0.61,0.09,1.91,25.8,51.55,74.42,83.99,89.28,80.62,60.49,39.78,15.18,2.12,,,,,
m12-W-A-75-oxford-irrigated,12,W,A,75,73.33,83.38,74.22,58.67,38.54,8.82,0.55,0.09,1.83,26.24,51.61,74.26,83.9,89.16,80.4,60.7,40.1,15.17,2.16,,,,,
m12-W-A-95-oxford-irrigated,12,W,A,95,72.78,82.96,74.3,58.61,38.59,8.68,0.65,0.09,1.82,25.88,51.3,74.3,83.07,88.98,80.4,60.62,39.95,15.07,2.23,,,,,
m12-W-C-25-oxford-irrigated,12,W,C,25,58.91,82.74,75.24,59.08,38.77,8.96,0.66,0.1,1.87,26.19,51.38,74.27,77.67,86.41,81.21,61.7,40.5,15.38,2.18,,,,,
m12-W-C-5-oxford-irrigated,12,W,C,5,58.96,82.87,75.11,59.0,38.83,8.83,0.67,0.1,1.81,26.09,51.67,74.25,77.69,86.44,81.03,61.55,40.44,15.45,2.18,,,,,
m12-W-C-50-oxford-irrigated,12,W,C,50,58.95,82.75,75.26,59.14,38.74,8.84,0.62,0.09,1.89,26.41,51.44,74.2,77.87,86.59,81.22,61.5,40.44,15.55,2.2,,,,,
m12-W-C-75-oxford-irrigated,12,W,C,75,58.93,82.81,75.15,59.12,38.81,8.96,0.61,0.09,1.92,26.07,51.64,74.29,77.81,86.46,81.11,61.58,40.49,15.45,2.13,,,,,
m12-W-C-95-oxford-irrigated,12,W,C,95,58.81,82.68,75.06,58.98,38.77,8.94,0.59,0.1,1.85,26.34,51.57,74.05,76.94,86.25,81.15,61.75,40.55,15.36,2.16,,,,,
m12-W-H-25-oxford-irrigated,12,W,H,25,83.67,83.1,73.43,58.12,38.33,8.56,0.57,0.06,1.68,25.76,51.5,74.37,87.34,90.63,79.34,59.53,39.51,15.11,2.06,,,,,
m12-W-H-5-oxford-irrigated,12,W,H,5,83.79,83.24,73.34,58.24,38.27,8.75,0.63,0.09,1.74,25.79,51.22,74.33,87.47,90.83,79.43,59.5,39.33,15.0,2.0,,,,,
m12-W-H-50-oxford-irrigated,12,W,H,50,83.77,83.07,73.26,58.15,38.31,8.73,0.61,0.08,1.74,25.79,51.29,74.5,87.66,90.8,79.43,59.7,39.41,14.92,1.98,,,,,
m12-W-H-75-oxford-irrigated,12,W,H,75,83.86,83.22,73.15,57.87,38.26,8.65,0.6,0.1,1.87,25.72,51.23,74.63,87.45,90.78,79.42,59.59,39.36,14.95,2.0,,,,,
m12-W-H-95-oxford-irrigated,12,W,H,95,83.65,83.13,73.35,57.94,38.27,8.93,0.55,0.09,1.88,25.9,51.31,74.47,87.22,90.59,79.37,59.62,39.35,14.95,2.03,,,,,
