,month,precip,temp,rest,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
m01-D-H-25-eyrewell-store800,01,D,H,25,99.52,82.73,66.58,47.73,14.46,5.68,4.86,18.29,45.44,67.53,86.95,98.39,102.05,88.63,67.59,48.7,24.9,8.54,,,,,,
m01-D-H-5-eyrewell-store800,01,D,H,5,99.6,82.6,66.49,47.77,14.63,5.64,5.0,18.18,45.25,67.17,87.1,98.51,102.04,88.34,67.42,48.72,25.07,8.46,,,,,,
m01-D-H-50-eyrewell-store800,01,D,H,50,99.5,82.46,66.66,47.88,14.56,5.62,5.05,18.0,45.3,67.38,87.07,98.47,102.07,88.6,67.55,48.6,25.08,8.5,,,,,,
m01-D-H-75-eyrewell-store800,01,D,H,75,99.59,82.33,66.58,47.92,14.59,5.79,4.9,17.95,45.34,67.52,87.0,98.55,101.91,88.17,67.43,48.5,25.17,8.42,,,,,,
m01-D-H-95-eyrewell-store800,01,D,H,95,92.77,68.79,64.23,47.11,14.42,5.38,4.74,17.52,44.74,66.61,86.65,97.89,95.61,70.72,64.96,47.61,24.65,8.06,,,,,,
m01-W-A-25-eyrewell-store800,01,W,A,25,91.18,83.21,67.89,48.42,14.68,5.83,5.07,18.45,45.71,67.62,87.19,98.13,96.77,87.78,68.58,49.04,25.23,8.47,,,,,,
m01-W-A-5-eyrewell-store800,01,W,A,5,91.24,83.16,67.48,48.39,14.64,5.79,5.07,18.31,45.74,67.81,87.25,98.14,96.94,88.01,68.64,49.17,25.38,8.63,,,,,,
m01-W-A-50-eyrewell-store800,01,W,A,50,91.11,83.05,67.68,48.24,14.78,5.83,5.15,18.41,45.47,67.8,87.01,98.15,96.92,87.97,68.64,49.08,25.39,8.69,,,,,,
m01-W-A-75-eyrewell-store800,01,W,A,75,91.18,83.25,67.66,48.37,14.6,5.73,5.04,18.45,45.78,67.5,87.17,98.21,96.68,87.73,68.59,49.27,25.2,8.6,,,,,,
m01-W-A-95-eyrewell-store800,01,W,A,95,91.15,83.17,67.76,48.41,14.68,5.71,4.97,18.58,45.64,67.61,87.18,98.2,96.8,87.84,68.76,49.15,25.37,8.61,,,,,,
m01-W-C-25-eyrewell-store800,01,W,C,25,81.46,83.13,68.5,48.67,14.71,5.88,5.26,18.4,45.78,67.7,87.18,97.91,91.65,86.53,69.73,49.67,25.57,8.79,,,,,,
m01-W-C-5-eyrewell-store800,01,W,C,5,81.48,83.29,68.3,48.55,14.68,5.76,5.14,18.35,46.0,67.64,87.13,98.1,91.39,86.85,69.62,49.64,25.42,8.79,,,,,,
m01-W-C-50-eyrewell-store800,01,W,C,50,81.47,83.41,68.24,48.82,14.78,5.96,5.32,18.4,45.8,67.77,87.21,98.09,91.29,86.64,69.63,49.81,25.44,8.82,,,,,,
m01-W-C-75-eyrewell-store800,01,W,C,75,81.62,83.21,68.36,48.65,14.54,5.88,5.24,18.43,45.86,67.85,87.06,97.95,91.28,86.63,69.64,49.66,25.42,8.64,,,,,,
m01-W-C-95-eyrewell-store800,01,W,C,95,81.41,83.34,68.4,48.6,14.64,5.81,5.41,18.7,45.76,67.61,87.17,97.86,91.46,86.68,69.56,49.49,25.48,8.79,,,,,,
m01-W-H-25-eyrewell-store800,01,W,H,25,95.28,82.22,66.0,47.62,14.46,5.49,4.98,17.91,45.2,67.23,87.09,97.85,97.09,87.89,67.01,48.36,24.9,8.42,,,,,,
m01-W-H-5-eyrewell-store800,01,W,H,5,95.3,82.13,66.3,47.57,14.61,5.59,4.88,18.04,45.23,67.25,86.91,97.78,97.03,87.99,66.98,48.23,24.91,8.45,,,,,,
m01-W-H-50-eyrewell-store800,01,W,H,50,95.33,82.29,66.14,47.56,14.65,5.48,4.99,18.03,45.14,67.41,87.22,97.71,96.84,87.93,66.79,48.41,24.91,8.23,,,,,,
m01-W-H-75-eyrewell-store800,01,W,H,75,95.48,82.24,66.22,47.61,14.57,5.6,4.95,17.92,45.32,67.33,86.93,97.86,97.07,87.92,66.83,48.14,24.96,8.51,,,,,,
m01-W-H-95-eyrewell-store800,01,W,H,95,95.36,82.23,66.08,47.52,14.42,5.58,5.05,18.16,45.12,67.32,86.99,97.85,96.99,87.95,66.79,48.28,24.82,8.34,,,,,,
m02-A-A-25-eyrewell-store800,02,A,A,25,83.11,67.72,48.5,14.78,5.73,4.97,18.09,45.76,67.65,87.16,98.44,98.6,88.06,68.81,49.23,25.43,8.47,,,,,,,
m02-A-A-5-eyrewell-store800,02,A,A,5,82.93,67.67,48.43,14.72,5.84,5.2,18.26,45.79,67.68,87.13,98.53,98.65,87.93,68.61,49.03,25.28,8.71,,,,,,,
m02-A-A-50-eyrewell-store800,02,A,A,50,83.0,67.78,48.37,14.61,5.75,5.25,18.29,45.71,67.71,87.0,98.38,98.6,87.99,68.43,49.16,25.26,8.68,,,,,,,
m02-A-A-75-eyrewell-store800,02,A,A,75,83.19,67.75,48.33,14.66,5.82,5.21,18.33,45.79,67.64,86.96,98.52,98.61,88.09,68.54,49.03,25.39,8.66,,,,,,,
m02-A-A-95-eyrewell-store800,02,A,A,95,83.07,67.67,48.4,14.58,5.89,5.23,18.26,45.84,67.5,87.05,98.3,98.5,87.97,68.43,49.15,25.32,8.61,,,,,,,
m02-A-C-25-eyrewell-store800,02,A,C,25,77.62,67.36,48.82,14.67,5.91,5.03,18.52,46.05,67.61,87.2,98.31,98.44,83.96,68.23,49.63,25.36,8.68,,,,,,,
m02-A-C-5-eyrewell-store800,02,A,C,5,77.39,67.31,48.86,14.73,5.8,5.28,18.36,45.8,67.77,87.08,98.44,98.62,84.09,68.22,49.52,25.54,8.65,,,,,,,
m02-A-C-50-eyrewell-store800,02,A,C,50,77.53,67.32,48.77,14.83,5.87,5.25,18.45,45.94,67.73,87.14,98.37,98.37,83.95,68.27,49.51,25.42,8.78,,,,,,,
m02-A-C-75-eyrewell-store800,02,A,C,75,77.38,67.39,48.93,14.8,5.99,5.42,18.44,45.94,67.67,87.04,98.58,98.48,84.19,68.31,49.35,25.32,8.76,,,,,,,
m02-A-C-95-eyrewell-store800,02,A,C,95,77.51,67.37,48.84,14.77,5.92,5.26,18.34,45.83,67.82,87.24,98.31,98.56,83.98,68.18,49.6,25.5,8.71,,,,,,,
m02-A-H-25-eyrewell-store800,02,A,H,25,88.91,67.82,47.89,14.63,5.66,5.05,18.32,45.25,67.55,87.08,98.36,98.77,92.01,68.88,48.69,24.92,8.7,,,,,,,
m02-A-H-5-eyrewell-store800,02,A,H,5,88.95,67.89,47.97,14.61,5.71,4.85,18.15,45.56,67.36,87.16,98.52,98.69,92.13,69.01,48.47,25.05,8.46,,,,,,,
m02-A-H-50-eyrewell-store800,02,A,H,50,89.01,67.86,47.85,14.49,5.69,5.14,18.05,45.54,67.25,87.23,98.38,98.66,92.04,68.73,48.81,24.92,8.48,,,,,,,
m02-A-H-75-eyrewell-store800,02,A,H,75,89.15,68.06,47.89,14.51,5.69,4.95,18.09,45.48,67.49,87.21,98.42,98.62,92.09,68.86,48.59,24.98,8.43,,,,,,,
m02-A-H-95-eyrewell-store800,02,A,H,95,88.97,67.82,47.83,14.75,5.51,5.03,18.27,45.29,67.41,87.12,98.3,98.71,92.07,68.77,48.57,25.1,8.52,,,,,,,
m02-D-A-25-eyrewell-store800,02,D,A,25,84.0,67.74,48.38,14.52,5.63,5.24,18.34,45.76,67.78,87.13,98.4,99.0,89.2,68.78,49.02,25.22,8.58,,,,,,,
m02-D-A-5-eyrewell-store800,02,D,A,5,84.17,67.7,48.5,14.71,5.84,5.18,18.45,45.67,67.6,87.05,98.26,98.93,89.36,68.73,49.16,25.45,8.62,,,,,,,
m02-D-A-50-eyrewell-store800,02,D,A,50,82.89,61.47,47.43,14.49,5.67,4.89,18.09,45.32,67.1,86.95,97.94,98.41,87.72,61.02,47.85,24.9,8.4,,,,,,,
m02-D-A-75-eyrewell-store800,02,D,A,75,81.94,58.24,46.7,14.36,5.55,4.72,17.69,44.84,66.81,86.64,98.03,98.4,86.57,56.91,47.1,24.57,8.21,,,,,,,
m02-D-A-95-eyrewell-store800,02,D,A,95,80.93,56.4,46.33,14.29,5.44,4.92,17.86,44.74,66.61,86.52,97.59,98.21,86.15,55.28,46.66,24.67,8.27,,,,,,,
m02-D-H-25-eyrewell-store800,02,D,H,25,88.63,67.81,47.96,14.69,5.72,4.86,17.98,45.5,67.39,87.0,98.36,98.86,91.91,68.75,48.57,25.11,8.5,,,,,,,
m02-D-H-5-eyrewell-store800,02,D,H,5,88.67,67.73,48.1,14.54,5.66,4.88,18.11,45.44,67.32,87.11,98.34,99.02,91.88,68.87,48.58,24.98,8.51,,,,,,,
m02-D-H-50-eyrewell-store800,02,D,H,50,85.27,57.87,46.1,14.26,5.43,4.47,17.49,44.46,66.65,86.6,97.76,98.22,88.93,57.35,46.67,24.32,7.96,,,,,,,
m02-D-H-75-eyrewell-store800,02,D,H,75,83.24,54.57,45.23,13.96,5.21,4.56,17.15,43.94,66.15,86.45,97.59,97.88,87.16,52.14,45.47,24.02,7.89,,,,,,,
m02-D-H-95-eyrewell-store800,02,D,H,95,81.98,52.95,44.96,13.89,5.16,4.45,16.9,43.64,66.04,86.26,97.31,97.87,86.47,50.1,45.09,23.88,7.78,,,,,,,
m02-W-A-25-eyrewell-store800,02,W,A,25,83.33,67.67,48.49,14.74,5.88,5.15,18.3,45.76,67.84,87.16,98.38,98.58,88.07,68.63,49.03,25.32,8.73,,,,,,,
m02-W-A-5-eyrewell-store800,02,W,A,5,83.23,67.78,48.43,14.65,5.83,5.06,18.17,45.65,67.68,87.1,98.44,98.51,87.97,68.47,49.12,25.3,8.46,,,,,,,
m02-W-A-50-eyrewell-store800,02,W,A,50,83.38,67.78,48.47,14.5,5.76,5.14,18.31,45.91,67.55,87.19,98.49,98.57,88.01,68.66,49.13,25.19,8.6,,,,,,,
m02-W-A-75-eyrewell-store800,02,W,A,75,83.2,67.65,48.47,14.68,5.84,5.16,18.29,45.56,67.86,87.11,98.3,98.47,88.22,68.74,48.94,25.38,8.65,,,,,,,
m02-W-A-95-eyrewell-store800,02,W,A,95,83.34,67.87,48.37,14.62,5.73,5.03,18.29,45.84,67.52,87.02,98.29,98.57,88.21,68.71,49.08,25.39,8.58,,,,,,,
m02-W-C-25-eyrewell-store800,02,W,C,25,73.69,67.26,48.69,14.83,5.89,5.27,18.39,46.02,67.56,86.99,98.5,98.03,80.1,68.02,49.46,25.4,8.67,,,,,,,
m02-W-C-5-eyrewell-store800,02,W,C,5,73.62,67.02,48.61,14.63,5.89,5.11,18.46,45.72,67.75,87.04,98.47,98.14,80.15,68.13,49.57,25.34,8.79,,,,,,,
m02-W-C-50-eyrewell-store800,02,W,C,50,73.49,67.16,48.79,14.7,5.78,5.24,18.51,45.71,67.62,87.13,98.42,98.09,80.18,68.12,49.4,25.51,8.72,,,,,,,
m02-W-C-75-eyrewell-store800,02,W,C,75,73.92,67.13,48.74,14.67,5.81,5.3,18.42,45.86,67.56,87.16,98.42,97.9,80.09,68.09,49.52,25.57,8.74,,,,,,,
m02-W-C-95-eyrewell-store800,02,W,C,95,73.62,67.08,48.85,14.72,5.92,5.25,18.61,45.84,67.64,86.99,98.39,97.88,80.19,68.07,49.46,25.42,8.7,,,,,,,
m02-W-H-25-eyrewell-store800,02,W,H,25,84.39,67.53,47.66,14.52,5.58,4.99,17.98,45.3,67.24,87.02,98.29,98.15,87.83,68.75,48.36,24.99,8.5,,,,,,,
m02-W-H-5-eyrewell-store800,02,W,H,5,84.41,67.58,47.81,14.42,5.64,5.04,18.01,45.2,67.24,87.12,98.25,98.09,87.75,68.7,48.63,25.09,8.39,,,,,,,
m02-W-H-50-eyrewell-store800,02,W,H,50,84.67,67.7,47.8,14.37,5.69,5.01,18.03,45.43,67.22,87.2,98.31,98.22,87.75,68.66,48.44,25.03,8.29,,,,,,,
m02-W-H-75-eyrewell-store800,02,W,H,75,84.43,67.64,47.88,14.59,5.69,5.03,18.15,45.5,67.37,87.1,98.41,98.19,87.48,68.61,48.56,25.13,8.49,,,,,,,
m02-W-H-95-eyrewell-store800,02,W,H,95,84.4,67.56,47.69,14.62,5.58,5.09,17.97,45.2,67.31,87.32,98.27,98.21,87.72,68.61,48.41,25.03,8.22,,,,,,,
m03-A-A-25-eyrewell-store800,03,A,A,25,67.59,48.31,14.75,5.7,4.96,18.18,45.68,67.71,87.08,98.55,98.76,87.98,68.67,49.29,25.26,8.76,,,,,,,,
m03-A-A-5-eyrewell-store800,03,A,A,5,67.79,48.33,14.68,5.73,5.25,18.37,45.66,67.54,87.28,98.38,98.82,88.03,68.57,49.08,25.27,8.63,,,,,,,,
m03-A-A-50-eyrewell-store800,03,A,A,50,67.82,48.33,14.89,5.89,5.17,18.44,45.73,67.45,87.03,98.27,98.68,87.9,68.56,49.1,25.28,8.64,,,,,,,,
m03-A-A-75-eyrewell-store800,03,A,A,75,67.57,48.46,14.69,5.55,5.16,18.37,45.93,67.5,87.1,98.44,98.57,88.08,68.5,49.15,25.47,8.62,,,,,,,,
m03-A-A-95-eyrewell-store800,03,A,A,95,67.69,48.39,14.58,5.68,5.08,18.3,45.49,67.57,87.17,98.32,98.75,87.82,68.68,48.99,25.17,8.98,,,,,,,,
m03-A-C-25-eyrewell-store800,03,A,C,25,58.19,47.72,14.89,5.84,5.26,18.66,46.24,68.07,86.96,98.27,98.6,87.33,59.6,48.12,25.55,8.81,,,,,,,,
m03-A-C-5-eyrewell-store800,03,A,C,5,58.19,47.67,14.85,5.88,5.4,18.41,46.31,67.78,87.12,98.26,98.47,87.37,59.65,48.03,25.4,8.83,,,,,,,,
m03-A-C-50-eyrewell-store800,03,A,C,50,58.44,47.81,14.93,5.98,5.37,18.73,46.05,68.01,86.97,98.3,98.5,87.3,59.72,48.04,25.58,8.79,,,,,,,,
m03-A-C-75-eyrewell-store800,03,A,C,75,58.24,47.73,14.91,5.97,5.4,18.76,46.1,67.89,87.02,98.25,98.53,87.54,59.91,47.92,25.59,8.87,,,,,,,,
m03-A-C-95-eyrewell-store800,03,A,C,95,58.3,47.8,14.8,6.21,5.37,18.64,46.24,67.78,87.1,98.38,98.63,87.49,59.76,48.02,25.57,8.76,,,,,,,,
m03-A-H-25-eyrewell-store800,03,A,H,25,70.26,48.67,14.54,5.5,4.94,18.01,45.13,67.23,87.33,98.32,98.62,88.07,70.72,49.6,24.98,8.3,,,,,,,,
m03-A-H-5-eyrewell-store800,03,A,H,5,70.26,48.61,14.37,5.59,5.04,18.04,44.95,67.38,87.17,98.19,98.49,87.98,70.87,49.41,24.85,8.53,,,,,,,,
m03-A-H-50-eyrewell-store800,03,A,H,50,70.3,48.62,14.51,5.6,4.91,17.96,45.33,67.24,87.11,98.4,98.51,87.92,70.65,49.39,25.07,8.48,,,,,,,,
m03-A-H-75-eyrewell-store800,03,A,H,75,70.14,48.7,14.53,5.51,4.82,17.94,45.12,67.22,87.12,98.23,98.5,88.1,70.72,49.49,24.97,8.21,,,,,,,,
m03-A-H-95-eyrewell-store800,03,A,H,95,70.21,48.57,14.48,5.6,4.81,17.97,44.95,67.13,87.16,98.27,98.46,88.07,71.02,49.67,25.09,8.31,,,,,,,,
m03-D-A-25-eyrewell-store800,03,D,A,25,70.88,48.45,14.76,5.75,5.14,18.47,45.93,67.7,87.14,98.49,98.74,88.13,71.87,49.29,25.29,8.74,,,,,,,,
m03-D-A-5-eyrewell-store800,03,D,A,5,70.84,48.4,14.7,5.94,5.26,18.24,46.0,67.7,87.21,98.32,98.68,88.21,71.93,49.24,25.37,8.69,,,,,,,,
m03-D-A-50-eyrewell-store800,03,D,A,50,71.0,48.45,14.58,5.78,4.95,18.47,45.72,67.64,87.24,98.46,98.68,88.19,71.87,49.17,25.28,8.66,,,,,,,,
m03-D-A-75-eyrewell-store800,03,D,A,75,70.71,48.56,14.81,5.83,5.1,18.39,45.71,67.63,87.08,98.52,98.62,88.23,71.81,49.29,25.38,8.56,,,,,,,,
m03-D-A-95-eyrewell-store800,03,D,A,95,70.94,48.48,14.59,5.71,5.21,18.19,45.79,67.68,87.26,98.52,98.74,88.22,72.01,49.26,25.23,8.49,,,,,,,,
m03-D-C-25-eyrewell-store800,03,D,C,25,63.47,47.96,14.72,6.01,5.27,18.63,45.95,67.93,86.93,98.51,98.61,88.06,64.6,48.45,25.54,8.72,,,,,,,,
m03-D-C-5-eyrewell-store800,03,D,C,5,63.33,48.05,14.94,6.02,5.36,18.57,46.35,67.66,87.09,98.44,98.68,87.82,64.44,48.29,25.55,8.84,,,,,,,,
m03-D-C-50-eyrewell-store800,03,D,C,50,63.22,47.91,14.6,5.88,5.36,18.65,46.04,67.96,86.99,98.26,98.52,87.88,64.83,48.3,25.55,8.77,,,,,,,,
m03-D-C-75-eyrewell-store800,03,D,C,75,63.11,48.0,14.9,5.89,5.35,18.58,46.04,68.13,87.03,98.37,98.74,87.91,64.71,48.57,25.37,8.82,,,,,,,,
m03-D-C-95-eyrewell-store800,03,D,C,95,63.39,47.91,14.82,5.96,5.23,18.63,46.11,68.0,87.06,98.38,98.67,87.87,64.57,48.35,25.37,8.8,,,,,,,,
m03-D-H-25-eyrewell-store800,03,D,H,25,74.86,48.67,14.45,5.57,4.99,17.98,45.17,67.28,87.09,98.42,98.59,88.34,75.37,49.82,25.12,8.4,,,,,,,,
m03-D-H-5-eyrewell-store800,03,D,H,5,74.84,48.79,14.47,5.74,5.01,17.99,45.04,67.34,87.21,98.36,98.48,88.45,75.57,49.81,25.1,8.56,,,,,,,,
m03-D-H-50-eyrewell-store800,03,D,H,50,74.88,48.53,14.7,5.56,5.05,18.02,45.49,67.5,87.19,98.36,98.54,88.49,75.51,49.73,25.07,8.63,,,,,,,,
m03-D-H-75-eyrewell-store800,03,D,H,75,74.94,48.61,14.67,5.66,5.07,17.96,45.29,67.49,87.22,98.49,98.64,88.55,75.38,49.76,24.97,8.41,,,,,,,,
m03-D-H-95-eyrewell-store800,03,D,H,95,75.0,48.74,14.75,5.53,5.03,18.22,45.11,67.58,87.21,98.45,98.59,88.41,75.59,49.7,25.1,8.35,,,,,,,,
m03-W-A-25-eyrewell-store800,03,W,A,25,63.52,48.2,14.61,5.68,5.0,18.14,45.39,67.29,87.11,98.39,98.59,87.68,64.44,48.93,25.27,8.46,,,,,,,,
m03-W-A-5-eyrewell-store800,03,W,A,5,63.67,48.18,14.58,5.65,5.17,18.05,45.42,67.21,87.23,98.42,98.47,87.68,64.31,48.75,25.02,8.43,,,,,,,,
m03-W-A-50-eyrewell-store800,03,W,A,50,63.7,48.41,14.58,5.71,5.09,18.09,45.31,67.52,87.03,98.25,98.57,87.63,64.47,48.81,25.19,8.41,,,,,,,,
m03-W-A-75-eyrewell-store800,03,W,A,75,63.48,48.35,14.55,5.58,5.15,18.15,45.35,67.36,87.18,98.38,98.74,87.7,64.41,48.83,25.32,8.43,,,,,,,,
m03-W-A-95-eyrewell-store800,03,W,A,95,63.56,48.27,14.71,5.74,5.18,18.06,45.3,67.4,87.16,98.38,98.48,87.64,64.36,48.78,25.19,8.68,,,,,,,,
m03-W-C-25-eyrewell-store800,03,W,C,25,60.38,47.82,14.79,5.79,5.31,18.52,46.12,67.77,87.04,98.38,98.59,87.7,61.5,48.25,25.55,8.67,,,,,,,,
m03-W-C-5-eyrewell-store800,03,W,C,5,60.38,47.85,14.69,5.75,5.18,18.58,45.99,67.75,87.06,98.23,98.67,87.33,61.52,48.42,25.45,8.78,,,,,,,,
m03-W-C-50-eyrewell-store800,03,W,C,50,60.3,47.93,14.87,5.89,5.24,18.49,45.98,67.65,87.14,98.24,98.6,87.72,61.75,48.3,25.41,8.86,,,,,,,,
m03-W-C-75-eyrewell-store800,03,W,C,75,60.5,47.86,14.88,5.94,5.43,18.72,46.07,67.67,87.1,98.47,98.68,87.59,61.61,48.28,25.62,8.72,,,,,,,,
m03-W-C-95-eyrewell-store800,03,W,C,95,60.23,47.95,14.73,5.98,5.3,18.62,45.77,67.83,87.05,98.34,98.58,87.53,61.44,48.33,25.57,8.68,,,,,,,,
m03-W-H-25-eyrewell-store800,03,W,H,25,70.95,48.69,14.37,5.53,4.76,17.95,44.98,67.01,87.17,98.13,98.47,88.09,71.21,49.58,24.88,8.3,,,,,,,,
m03-W-H-5-eyrewell-store800,03,W,H,5,71.0,48.61,14.38,5.5,4.84,17.94,44.93,67.24,87.15,98.12,98.42,87.99,71.33,49.52,24.88,8.29,,,,,,,,
m03-W-H-50-eyrewell-store800,03,W,H,50,71.03,48.75,14.49,5.49,4.84,17.91,44.95,66.93,87.19,98.44,98.48,88.1,71.39,49.64,24.96,8.38,,,,,,,,
m03-W-H-75-eyrewell-store800,03,W,H,75,70.95,48.46,14.56,5.54,4.73,17.92,44.9,67.06,87.25,98.32,98.48,88.11,71.51,49.53,24.9,8.25,,,,,,,,
m03-W-H-95-eyrewell-store800,03,W,H,95,71.0,48.68,14.44,5.54,4.8,18.11,44.83,67.05,87.17,98.3,98.63,88.01,71.49,49.42,25.09,8.19,,,,,,,,
m04-A-A-25-eyrewell-store800,04,A,A,25,48.44,14.55,5.83,5.06,18.26,45.74,67.6,87.18,98.4,98.66,87.93,68.47,49.12,25.32,8.59,,,,,,,,,
m04-A-A-5-eyrewell-store800,04,A,A,5,48.38,14.66,5.78,5.12,18.36,45.83,67.43,87.07,98.37,98.82,87.93,68.55,49.12,25.12,8.53,,,,,,,,,
m04-A-A-50-eyrewell-store800,04,A,A,50,48.5,14.53,5.88,5.12,18.46,45.66,67.6,87.16,98.52,98.68,87.99,68.5,48.98,25.31,8.46,,,,,,,,,
m04-A-A-75-eyrewell-store800,04,A,A,75,48.19,14.51,5.82,5.24,18.51,45.83,67.69,87.19,98.36,98.65,88.03,68.44,49.06,25.55,8.58,,,,,,,,,
m04-A-A-95-eyrewell-store800,04,A,A,95,48.25,14.8,5.78,5.14,18.08,45.75,67.43,87.15,98.13,98.6,88.04,68.63,49.08,25.28,8.56,,,,,,,,,
m04-A-C-25-eyrewell-store800,04,A,C,25,40.92,14.15,5.9,5.17,18.41,45.51,67.75,87.02,98.33,98.53,87.79,68.07,42.31,24.77,8.51,,,,,,,,,
m04-A-C-5-eyrewell-store800,04,A,C,5,40.94,14.21,5.83,5.26,18.32,45.7,67.57,87.02,98.38,98.43,88.06,67.99,42.54,24.67,8.69,,,,,,,,,
