,month,precip,temp,rest,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
m01-A-H-75-oxford-store800,01,A,H,75,89.53,74.8,58.21,38.27,8.6,0.6,0.1,1.86,25.92,51.49,74.72,86.73,90.81,81.11,59.68,39.28,15.06,2.06,,,,,,
m01-A-H-95-oxford-store800,01,A,H,95,89.61,74.86,58.38,38.24,8.91,0.6,0.09,1.76,25.92,51.43,74.7,86.84,90.61,81.3,59.79,39.42,15.14,2.01,,,,,,
m01-D-A-25-oxford-store800,01,D,A,25,85.08,75.18,59.33,38.9,8.67,0.66,0.08,1.82,26.71,51.61,74.94,87.21,90.86,80.65,61.2,40.04,15.39,2.2,,,,,,
m01-D-A-5-oxford-store800,01,D,A,5,85.42,75.28,59.26,39.08,8.95,0.64,0.12,1.92,26.43,51.79,74.87,87.38,90.86,80.7,61.41,40.24,15.27,2.12,,,,,,
m01-D-A-50-oxford-store800,01,D,A,50,85.25,75.31,59.36,38.99,9.05,0.65,0.1,1.92,26.46,51.9,74.85,87.28,90.85,80.64,61.03,40.21,15.49,2.13,,,,,,
m01-D-A-75-oxford-store800,01,D,A,75,85.2,75.35,59.41,38.94,8.94,0.6,0.13,1.86,26.25,51.7,74.84,87.27,90.84,80.77,61.15,40.22,15.32,2.2,,,,,,
m01-D-A-95-oxford-store800,01,D,A,95,83.86,70.75,58.88,38.86,8.97,0.61,0.12,1.9,26.34,51.57,74.73,86.97,89.29,74.97,60.54,39.95,15.2,2.07,,,,,,
m01-D-C-25-oxford-store800,01,D,C,25,73.34,75.13,60.13,39.55,9.04,0.64,0.12,2.04,26.82,52.21,74.98,86.84,84.15,79.11,62.31,41.05,15.75,2.22,,,,,,
m01-D-C-5-oxford-store800,01,D,C,5,73.43,75.31,60.21,39.42,9.03,0.67,0.11,2.11,26.85,52.36,75.12,86.99,84.04,79.14,62.24,40.84,15.69,2.3,,,,,,
m01-D-C-50-oxford-store800,01,D,C,50,73.36,75.14,60.22,39.62,8.91,0.69,0.15,2.0,26.84,52.33,75.06,86.74,84.23,79.07,62.36,40.84,15.72,2.15,,,,,,
m01-D-C-75-oxford-store800,01,D,C,75,73.21,75.33,60.32,39.52,9.08,0.65,0.11,1.99,26.82,52.11,74.89,86.88,83.88,79.12,62.14,41.01,15.6,2.3,,,,,,
m01-D-C-95-oxford-store800,01,D,C,95,72.96,73.02,59.82,39.42,9.03,0.63,0.12,2.18,27.02,52.15,74.79,86.82,83.49,76.16,61.99,40.92,15.43,2.27,,,,,,
m01-D-H-25-oxford-store800,01,D,H,25,91.48,74.89,58.04,38.23,8.7,0.58,0.08,1.71,25.65,51.3,74.71,86.98,93.44,81.35,59.67,39.4,15.12,2.07,,,,,,
m01-D-H-5-oxford-store800,01,D,H,5,91.48,74.73,58.12,38.2,8.91,0.62,0.06,1.64,26.03,51.41,74.75,87.09,93.26,81.46,59.73,39.56,15.13,2.1,,,,,,
m01-D-H-50-oxford-store800,01,D,H,50,91.35,74.84,58.01,38.35,8.73,0.56,0.09,1.72,25.9,51.45,74.72,86.98,93.37,81.48,59.98,39.48,15.2,2.06,,,,,,
m01-D-H-75-oxford-store800,01,D,H,75,91.49,74.84,58.01,38.24,8.72,0.59,0.09,1.71,25.72,51.53,74.74,87.01,93.38,81.26,59.83,39.5,14.96,2.04,,,,,,
m01-D-H-95-oxford-store800,01,D,H,95,90.36,70.86,57.55,38.13,8.87,0.58,0.07,1.77,25.6,51.03,74.57,86.97,92.01,76.32,59.34,39.21,14.95,2.06,,,,,,
m01-W-A-25-oxford-store800,01,W,A,25,81.49,75.27,59.36,38.91,8.91,0.64,0.12,1.9,26.55,51.73,74.92,86.91,86.89,80.59,61.17,40.13,15.29,2.09,,,,,,
m01-W-A-5-oxford-store800,01,W,A,5,81.82,75.12,59.28,39.05,8.64,0.62,0.11,2.03,26.23,51.78,74.95,86.63,86.88,80.51,60.95,40.29,15.3,2.17,,,,,,
m01-W-A-50-oxford-store800,01,W,A,50,81.87,75.26,59.18,38.86,8.87,0.61,0.09,1.89,26.36,51.91,75.04,86.65,86.98,80.57,61.13,40.23,15.34,2.1,,,,,,
m01-W-A-75-oxford-store800,01,W,A,75,81.68,75.43,59.5,38.95,8.93,0.65,0.1,2.01,26.82,51.81,74.91,86.83,87.05,80.67,61.19,40.25,15.3,2.14,,,,,,
m01-W-A-95-oxford-store800,01,W,A,95,81.73,75.42,59.36,39.13,8.8,0.62,0.09,1.8,26.46,51.9,75.07,86.9,86.96,80.44,61.21,40.23,15.27,2.13,,,,,,
m01-W-C-25-oxford-store800,01,W,C,25,70.86,75.26,60.15,39.41,9.01,0.68,0.11,1.98,26.64,52.19,74.93,86.49,81.14,79.04,62.32,40.81,15.63,2.21,,,,,,
m01-W-C-5-oxford-store800,01,W,C,5,70.89,75.18,60.1,39.5,9.02,0.7,0.14,2.01,26.99,51.89,75.02,86.66,80.94,78.84,62.2,40.87,15.55,2.33,,,,,,
m01-W-C-50-oxford-store800,01,W,C,50,70.7,75.32,60.07,39.55,8.94,0.66,0.07,2.03,26.76,51.93,75.05,86.5,81.01,79.09,62.08,40.97,15.61,2.2,,,,,,
m01-W-C-75-oxford-store800,01,W,C,75,70.76,75.29,60.16,39.46,9.1,0.61,0.08,1.89,26.78,51.89,75.1,86.59,80.94,79.01,62.17,40.84,15.59,2.22,,,,,,
m01-W-C-95-oxford-store800,01,W,C,95,70.84,75.4,60.03,39.27,8.92,0.67,0.1,1.97,26.94,52.28,74.93,86.57,81.29,78.91,62.32,40.91,15.57,2.14,,,,,,
m01-W-H-25-oxford-store800,01,W,H,25,86.17,74.64,57.62,38.05,8.73,0.56,0.09,1.74,25.7,51.12,74.87,86.35,87.05,80.93,59.3,39.19,14.82,1.97,,,,,,
m01-W-H-5-oxford-store800,01,W,H,5,86.08,74.73,57.62,38.01,8.81,0.51,0.08,1.64,25.91,51.09,74.5,86.59,87.02,80.78,59.42,39.03,15.04,2.05,,,,,,
m01-W-H-50-oxford-store800,01,W,H,50,85.99,74.82,57.7,37.86,8.62,0.54,0.1,1.73,25.68,51.35,74.74,86.35,86.96,80.96,59.47,39.2,15.03,2.06,,,,,,
m01-W-H-75-oxford-store800,01,W,H,75,86.06,74.59,57.81,38.01,8.73,0.56,0.09,1.68,25.66,51.25,74.52,86.27,86.98,80.85,59.49,39.16,14.79,2.01,,,,,,
m01-W-H-95-oxford-store800,01,W,H,95,86.25,74.68,57.71,37.99,8.68,0.55,0.09,1.73,25.64,51.04,74.68,86.39,86.92,80.96,59.43,39.11,14.99,2.1,,,,,,
m02-A-A-25-oxford-store800,02,A,A,25,75.2,59.23,38.82,8.91,0.61,0.11,1.97,26.38,51.76,74.84,86.93,89.28,80.86,61.05,40.21,15.25,2.15,,,,,,,
m02-A-A-5-oxford-store800,02,A,A,5,75.2,59.19,38.87,8.89,0.6,0.08,1.92,26.32,51.77,74.93,87.08,89.34,80.91,60.88,40.19,15.23,2.03,,,,,,,
m02-A-A-50-oxford-store800,02,A,A,50,75.2,59.18,38.83,8.84,0.56,0.1,1.91,26.31,51.68,74.81,86.94,89.35,80.91,61.04,40.08,15.43,2.12,,,,,,,
m02-A-A-75-oxford-store800,02,A,A,75,75.33,59.3,38.94,8.92,0.61,0.08,1.92,26.55,51.76,74.92,87.02,89.36,80.92,60.97,40.0,15.28,2.2,,,,,,,
m02-A-A-95-oxford-store800,02,A,A,95,75.23,59.11,38.82,8.94,0.61,0.12,1.93,26.39,51.62,75.13,86.98,89.45,80.73,60.7,39.98,15.26,2.12,,,,,,,
m02-A-C-25-oxford-store800,02,A,C,25,68.81,58.85,39.3,8.99,0.65,0.11,1.99,26.67,52.24,74.85,86.83,89.1,76.52,60.48,40.72,15.36,2.15,,,,,,,
m02-A-C-5-oxford-store800,02,A,C,5,68.74,58.84,39.2,8.97,0.67,0.09,1.88,26.72,51.96,74.85,86.98,89.09,76.68,60.55,40.66,15.48,2.26,,,,,,,
m02-A-C-50-oxford-store800,02,A,C,50,68.68,58.84,39.28,8.96,0.66,0.09,1.98,26.77,52.01,74.95,87.13,89.23,76.57,60.4,40.63,15.51,2.22,,,,,,,
m02-A-C-75-oxford-store800,02,A,C,75,68.83,58.85,39.27,8.86,0.65,0.1,2.02,26.67,52.21,74.86,87.0,89.06,76.36,60.41,40.64,15.38,2.16,,,,,,,
m02-A-C-95-oxford-store800,02,A,C,95,68.74,58.92,39.54,9.05,0.69,0.08,2.03,26.89,52.05,74.99,87.2,89.02,76.44,60.54,40.46,15.45,2.19,,,,,,,
m02-A-H-25-oxford-store800,02,A,H,25,82.32,59.39,38.11,8.82,0.6,0.07,1.78,25.83,51.47,74.77,86.92,89.5,85.33,61.29,39.18,15.08,1.99,,,,,,,
m02-A-H-5-oxford-store800,02,A,H,5,82.15,59.3,38.35,8.82,0.62,0.1,1.75,25.95,51.41,74.81,87.01,89.38,85.21,61.34,39.56,15.07,1.99,,,,,,,
m02-A-H-50-oxford-store800,02,A,H,50,82.11,59.29,38.27,8.7,0.54,0.08,1.64,25.95,51.44,74.85,86.81,89.47,85.28,61.31,39.35,15.02,2.0,,,,,,,
m02-A-H-75-oxford-store800,02,A,H,75,82.18,59.46,38.33,8.85,0.63,0.11,1.73,25.73,51.34,74.98,86.78,89.65,85.25,61.25,39.36,14.94,2.06,,,,,,,
m02-A-H-95-oxford-store800,02,A,H,95,82.03,59.22,38.4,8.79,0.64,0.1,1.65,25.8,51.56,74.91,86.83,89.61,85.34,61.43,39.38,15.1,1.99,,,,,,,
m02-D-A-25-oxford-store800,02,D,A,25,74.19,59.23,38.94,8.86,0.7,0.09,1.92,26.47,51.79,74.89,87.0,89.29,80.13,60.74,40.22,15.36,2.14,,,,,,,
m02-D-A-5-oxford-store800,02,D,A,5,74.02,59.21,39.0,8.88,0.63,0.09,1.85,26.33,51.9,74.88,86.88,89.17,80.05,60.88,40.12,15.42,2.06,,,,,,,
m02-D-A-50-oxford-store800,02,D,A,50,73.67,56.81,38.56,8.86,0.58,0.1,1.85,26.14,51.66,74.66,86.92,89.04,79.63,58.21,39.8,15.24,2.16,,,,,,,
m02-D-A-75-oxford-store800,02,D,A,75,73.12,54.86,38.25,8.79,0.62,0.11,1.75,25.97,51.59,74.69,86.77,89.07,79.04,55.91,39.45,15.05,2.11,,,,,,,
m02-D-A-95-oxford-store800,02,D,A,95,72.95,54.32,38.21,8.63,0.59,0.1,1.87,26.25,51.27,74.59,86.57,88.97,79.03,54.67,39.18,15.06,2.05,,,,,,,
m02-D-H-25-oxford-store800,02,D,H,25,81.1,59.37,38.22,8.82,0.62,0.07,1.75,26.19,51.38,74.74,86.79,89.42,84.73,61.28,39.53,15.16,2.03,,,,,,,
m02-D-H-5-oxford-store800,02,D,H,5,81.12,59.48,38.37,8.84,0.63,0.09,1.66,26.06,51.23,74.73,86.85,89.45,84.64,61.19,39.64,15.12,2.08,,,,,,,
m02-D-H-50-oxford-store800,02,D,H,50,79.81,55.43,37.54,8.51,0.57,0.07,1.72,25.69,50.78,74.71,86.74,89.38,83.55,55.86,38.64,14.81,1.99,,,,,,,
m02-D-H-75-oxford-store800,02,D,H,75,78.74,52.91,37.05,8.57,0.63,0.1,1.58,24.79,50.73,74.35,86.29,89.13,82.86,53.78,38.2,14.71,1.99,,,,,,,
m02-D-H-95-oxford-store800,02,D,H,95,78.05,51.67,36.8,8.35,0.52,0.08,1.49,24.74,50.62,74.31,86.04,88.88,82.16,51.54,37.9,14.73,1.88,,,,,,,
m02-W-A-25-oxford-store800,02,W,A,25,75.04,59.26,38.87,8.84,0.6,0.08,1.79,26.44,52.0,74.9,87.15,89.16,80.73,61.02,40.18,15.43,2.11,,,,,,,
m02-W-A-5-oxford-store800,02,W,A,5,74.88,59.24,38.93,9.0,0.67,0.08,1.95,26.42,51.83,74.87,87.05,89.12,80.64,61.03,40.15,15.24,2.17,,,,,,,
m02-W-A-50-oxford-store800,02,W,A,50,74.77,59.09,39.03,8.89,0.64,0.09,1.96,26.64,51.78,74.8,87.03,89.12,80.7,60.98,40.03,15.29,2.19,,,,,,,
m02-W-A-75-oxford-store800,02,W,A,75,74.93,59.1,38.99,8.94,0.63,0.11,1.84,26.45,51.95,74.94,87.14,89.39,80.53,60.74,39.98,15.27,2.07,,,,,,,
m02-W-A-95-oxford-store800,02,W,A,95,74.92,59.3,38.88,8.93,0.63,0.11,1.9,26.39,51.57,74.85,86.97,89.22,80.5,61.06,40.05,15.21,2.22,,,,,,,
m02-W-C-25-oxford-store800,02,W,C,25,63.92,58.57,39.53,9.1,0.66,0.1,2.03,26.84,51.92,74.71,86.81,88.69,72.15,60.27,40.73,15.54,2.17,,,,,,,
m02-W-C-5-oxford-store800,02,W,C,5,63.96,58.35,39.25,8.96,0.68,0.11,1.94,26.66,51.99,74.88,86.99,88.63,71.88,60.17,40.74,15.65,2.23,,,,,,,
m02-W-C-50-oxford-store800,02,W,C,50,63.94,58.63,39.49,9.05,0.61,0.08,1.99,26.88,52.06,75.06,86.99,88.63,71.95,60.27,40.69,15.48,2.1,,,,,,,
m02-W-C-75-oxford-store800,02,W,C,75,64.14,58.65,39.19,9.01,0.64,0.09,1.87,26.83,52.21,75.02,86.92,88.58,72.02,60.19,40.62,15.55,2.21,,,,,,,
m02-W-C-95-oxford-store800,02,W,C,95,64.21,58.67,39.39,8.93,0.65,0.12,2.09,26.72,52.13,75.0,86.96,88.71,71.65,60.3,40.65,15.32,2.21,,,,,,,
m02-W-H-25-oxford-store800,02,W,H,25,79.01,59.22,38.45,8.81,0.6,0.1,1.69,25.94,51.51,74.93,86.94,89.35,82.75,61.06,39.7,15.18,2.02,,,,,,,
m02-W-H-5-oxford-store800,02,W,H,5,79.05,59.2,38.38,8.67,0.64,0.09,1.71,25.89,51.56,74.89,86.94,89.28,82.76,61.25,39.58,15.08,2.07,,,,,,,
m02-W-H-50-oxford-store800,02,W,H,50,78.91,59.21,38.19,8.82,0.61,0.1,1.82,25.95,51.33,74.76,86.8,89.25,82.86,61.23,39.49,15.07,2.07,,,,,,,
m02-W-H-75-oxford-store800,02,W,H,75,79.12,59.31,38.31,8.75,0.7,0.1,1.76,26.13,51.4,74.79,86.84,89.23,82.76,61.39,39.53,15.06,2.1,,,,,,,
m02-W-H-95-oxford-store800,02,W,H,95,79.08,59.28,38.39,8.57,0.57,0.08,1.7,26.29,51.49,74.8,86.85,89.18,82.64,61.19,39.79,15.01,1.96,,,,,,,
m03-A-A-25-oxford-store800,03,A,A,25,59.3,38.86,8.94,0.62,0.07,1.82,26.44,51.79,74.93,86.94,89.43,80.82,60.94,40.13,15.33,2.26,,,,,,,,
m03-A-A-5-oxford-store800,03,A,A,5,59.14,38.95,8.77,0.61,0.11,1.9,26.45,51.76,74.94,86.89,89.23,80.7,60.92,40.16,15.36,2.06,,,,,,,,
m03-A-A-50-oxford-store800,03,A,A,50,59.16,38.98,9.07,0.63,0.08,2.01,26.54,51.95,74.94,87.09,89.36,80.97,61.04,40.06,15.29,2.1,,,,,,,,
m03-A-A-75-oxford-store800,03,A,A,75,59.32,38.97,8.93,0.71,0.1,1.87,26.3,51.97,74.84,86.95,89.31,80.91,60.98,40.04,15.32,2.18,,,,,,,,
m03-A-A-95-oxford-store800,03,A,A,95,59.31,38.81,8.89,0.59,0.09,2.01,26.56,51.79,74.9,87.03,89.41,80.8,61.02,40.06,15.32,2.0,,,,,,,,
m03-A-C-25-oxford-store800,03,A,C,25,48.12,38.11,9.1,0.68,0.11,2.02,26.93,52.19,74.86,86.89,89.22,80.16,50.97,38.73,15.53,2.2,,,,,,,,
m03-A-C-5-oxford-store800,03,A,C,5,48.37,38.19,8.95,0.6,0.1,2.06,27.18,52.05,74.89,86.87,89.19,80.09,50.88,38.87,15.42,2.3,,,,,,,,
m03-A-C-50-oxford-store800,03,A,C,50,47.96,38.22,9.0,0.64,0.13,2.19,27.06,52.08,74.86,86.88,89.15,80.13,51.0,38.92,15.59,2.16,,,,,,,,
m03-A-C-75-oxford-store800,03,A,C,75,48.03,38.03,8.99,0.65,0.1,2.08,27.03,52.48,74.74,87.02,89.26,80.14,50.99,38.75,15.57,2.19,,,,,,,,
m03-A-C-95-oxford-store800,03,A,C,95,48.03,38.23,8.93,0.67,0.11,2.08,26.92,52.18,74.79,87.02,89.13,80.24,50.81,38.72,15.75,2.13,,,,,,,,
m03-A-H-25-oxford-store800,03,A,H,25,63.46,39.3,8.8,0.59,0.08,1.72,25.33,51.08,74.84,86.91,89.04,80.94,64.43,40.53,14.98,2.0,,,,,,,,
m03-A-H-5-oxford-store800,03,A,H,5,63.48,39.18,8.62,0.58,0.05,1.66,25.63,51.27,74.85,86.86,89.26,80.85,64.47,40.35,14.98,2.07,,,,,,,,
m03-A-H-50-oxford-store800,03,A,H,50,63.54,39.24,8.71,0.56,0.09,1.61,25.42,51.33,74.82,86.88,89.35,80.85,64.36,40.48,14.99,2.04,,,,,,,,
m03-A-H-75-oxford-store800,03,A,H,75,63.41,39.23,8.76,0.56,0.09,1.58,25.53,51.33,74.8,86.92,89.34,80.81,64.58,40.57,14.84,2.08,,,,,,,,
m03-A-H-95-oxford-store800,03,A,H,95,63.54,39.15,8.68,0.58,0.08,1.74,25.54,51.16,74.84,86.61,89.3,81.04,64.14,40.57,14.92,2.1,,,,,,,,
m03-D-A-25-oxford-store800,03,D,A,25,62.49,38.94,8.89,0.59,0.12,1.89,26.62,51.8,75.06,87.19,89.16,81.05,64.26,40.35,15.24,2.26,,,,,,,,
m03-D-A-5-oxford-store800,03,D,A,5,62.34,38.96,8.73,0.61,0.12,1.94,26.59,52.11,74.97,87.11,89.33,81.04,64.3,40.32,15.42,2.16,,,,,,,,
m03-D-A-50-oxford-store800,03,D,A,50,62.55,39.0,8.71,0.64,0.1,1.92,26.69,51.96,74.91,87.04,89.21,81.12,64.39,40.32,15.24,2.18,,,,,,,,
m03-D-A-75-oxford-store800,03,D,A,75,62.36,39.01,8.92,0.67,0.1,1.94,26.82,52.07,74.87,87.03,89.41,80.98,64.42,40.39,15.2,2.13,,,,,,,,
m03-D-A-95-oxford-store800,03,D,A,95,62.47,38.94,8.76,0.63,0.08,1.85,26.68,52.03,74.94,86.85,89.32,81.06,64.39,40.45,15.34,2.17,,,,,,,,
m03-D-C-25-oxford-store800,03,D,C,25,53.08,38.5,9.1,0.7,0.13,2.04,27.15,52.17,74.95,86.87,89.29,80.71,55.95,39.4,15.63,2.12,,,,,,,,
m03-D-C-5-oxford-store800,03,D,C,5,53.12,38.53,8.82,0.67,0.12,1.95,27.19,52.17,75.02,86.94,89.29,80.59,56.06,39.35,15.76,2.18,,,,,,,,
m03-D-C-50-oxford-store800,03,D,C,50,53.01,38.26,9.18,0.71,0.1,2.05,26.72,52.28,74.74,86.93,89.25,80.52,55.8,39.25,15.43,2.25,,,,,,,,
m03-D-C-75-oxford-store800,03,D,C,75,53.0,38.44,8.94,0.66,0.1,2.06,27.05,52.4,74.95,86.88,89.29,80.63,55.82,39.3,15.51,2.14,,,,,,,,
m03-D-C-95-oxford-store800,03,D,C,95,53.15,38.45,8.88,0.65,0.08,1.94,27.09,52.06,74.89,87.04,89.36,80.51,55.69,39.35,15.68,2.27,,,,,,,,
m03-D-H-25-oxford-store800,03,D,H,25,67.35,39.27,8.63,0.56,0.08,1.68,25.65,51.26,74.84,87.03,89.34,81.42,68.48,40.7,14.99,2.02,,,,,,,,
m03-D-H-5-oxford-store800,03,D,H,5,67.37,39.27,8.78,0.67,0.1,1.77,25.8,51.49,74.85,86.78,89.21,81.37,68.25,40.83,14.91,2.14,,,,,,,,
m03-D-H-50-oxford-store800,03,D,H,50,67.33,39.26,8.68,0.59,0.09,1.82,25.95,51.42,74.9,86.77,89.22,81.36,68.43,40.78,15.0,2.06,,,,,,,,
m03-D-H-75-oxford-store800,03,D,H,75,67.4,39.29,8.73,0.55,0.09,1.72,26.0,51.23,74.92,87.04,89.2,81.28,68.44,40.74,15.02,2.09,,,,,,,,
m03-D-H-95-oxford-store800,03,D,H,95,67.45,39.2,8.75,0.57,0.08,1.65,25.61,51.51,74.99,87.04,89.35,81.4,68.34,40.63,15.02,2.01,,,,,,,,
m03-W-A-25-oxford-store800,03,W,A,25,54.26,38.75,8.87,0.56,0.11,1.78,26.14,51.22,74.74,86.88,89.18,80.44,55.38,39.91,15.18,1.98,,,,,,,,
m03-W-A-5-oxford-store800,03,W,A,5,54.11,38.82,8.78,0.63,0.08,1.83,25.89,51.65,74.84,86.9,89.31,80.25,55.36,39.78,15.14,2.08,,,,,,,,
m03-W-A-50-oxford-store800,03,W,A,50,54.15,38.68,8.83,0.63,0.08,1.79,25.74,51.43,74.83,86.98,89.31,80.33,55.47,39.59,15.27,2.1,,,,,,,,
m03-W-A-75-oxford-store800,03,W,A,75,54.16,38.84,8.82,0.53,0.09,1.8,26.02,51.54,74.95,86.92,89.22,80.35,55.55,39.66,15.31,2.05,,,,,,,,
m03-W-A-95-oxford-store800,03,W,A,95,54.09,38.85,8.87,0.55,0.08,1.69,26.06,51.41,74.66,86.87,89.27,80.28,55.51,39.8,15.33,2.07,,,,,,,,
m03-W-C-25-oxford-store800,03,W,C,25,50.5,38.28,8.89,0.61,0.09,2.14,26.93,52.21,74.87,86.92,89.17,80.32,52.84,39.18,15.52,2.16,,,,,,,,
m03-W-C-5-oxford-store800,03,W,C,5,50.18,38.27,8.9,0.6,0.09,2.01,26.79,52.03,74.84,86.91,89.27,80.26,52.93,39.17,15.49,2.2,,,,,,,,
m03-W-C-50-oxford-store800,03,W,C,50,50.3,38.36,9.06,0.68,0.13,2.11,26.84,52.16,74.81,87.0,89.31,80.31,52.73,39.35,15.32,2.19,,,,,,,,
m03-W-C-75-oxford-store800,03,W,C,75,50.29,38.42,9.0,0.64,0.11,2.08,26.81,52.0,74.81,86.76,89.19,80.26,52.85,39.38,15.53,2.2,,,,,,,,
m03-W-C-95-oxford-store800,03,W,C,95,50.63,38.3,8.93,0.67,0.1,2.03,26.82,52.13,74.78,87.01,89.3,80.4,52.9,39.16,15.64,2.15,,,,,,,,
m03-W-H-25-oxford-store800,03,W,H,25,64.57,39.03,8.74,0.59,0.09,1.67,25.55,51.12,74.92,86.99,89.41,81.19,65.17,40.66,14.9,1.98,,,,,,,,
m03-W-H-5-oxford-store800,03,W,H,5,64.39,39.22,8.72,0.58,0.08,1.65,25.43,51.06,74.95,86.89,89.19,81.05,65.44,40.77,14.91,2.03,,,,,,,,
m03-W-H-50-oxford-store800,03,W,H,50,64.43,39.28,8.77,0.63,0.08,1.7,25.52,50.98,74.9,86.89,89.2,81.01,65.4,40.59,15.05,2.0,,,,,,,,
m03-W-H-75-oxford-store800,03,W,H,75,64.52,39.29,8.78,0.57,0.09,1.64,25.28,51.18,74.82,86.91,89.43,81.03,65.3,40.79,14.83,2.07,,,,,,,,
m03-W-H-95-oxford-store800,03,W,H,95,64.36,39.16,8.75,0.63,0.07,1.62,25.33,51.28,74.96,86.92,89.28,81.08,65.15,40.67,14.87,2.01,,,,,,,,
m04-A-A-25-oxford-store800,04,A,A,25,38.87,8.86,0.62,0.08,1.9,26.73,51.7,74.88,87.1,89.29,80.75,60.9,40.29,15.45,2.18,,,,,,,,,
m04-A-A-5-oxford-store800,04,A,A,5,39.1,9.01,0.69,0.1,1.86,26.28,51.87,75.01,86.96,89.36,80.75,60.93,40.03,15.34,2.13,,,,,,,,,
m04-A-A-50-oxford-store800,04,A,A,50,38.91,8.96,0.59,0.08,1.91,26.1,51.94,74.8,87.08,89.35,80.86,60.97,40.0,15.28,2.13,,,,,,,,,
m04-A-A-75-oxford-store800,04,A,A,75,38.89,8.96,0.66,0.09,1.96,26.53,51.74,74.79,87.05,89.46,81.02,61.08,40.03,15.24,2.15,,,,,,,,,
m04-A-A-95-oxford-store800,04,A,A,95,38.9,8.91,0.64,0.1,1.85,26.45,51.85,74.99,87.0,89.32,80.85,60.91,40.13,15.3,2.14,,,,,,,,,
m04-A-C-25-oxford-store800,04,A,C,25,30.82,8.32,0.6,0.11,1.95,26.79,51.71,74.73,86.88,89.14,80.63,60.25,32.54,14.53,2.2,,,,,,,,,
m04-A-C-5-oxford-store800,04,A,C,5,30.93,8.32,0.64,0.13,1.9,26.58,51.94,74.79,86.85,89.09,80.83,60.38,32.87,14.5,2.25,,,,,,,,,
m04-A-C-50-oxford-store800,04,A,C,50,30.62,8.56,0.65,0.1,1.97,26.64,51.67,74.76,86.8,89.25,80.84,60.3,32.85,14.5,2.12,,,,,,,,,
m04-A-C-75-oxford-store800,04,A,C,75,30.99,8.42,0.67,0.1,1.87,26.47,51.8,74.67,86.88,89.0,80.73,60.14,32.95,14.43,2.09,,,,,,,,,
m04-A-C-95-oxford-store800,04,A,C,95,30.73,8.31,0.61,0.1,1.86,26.54,51.78,74.79,86.75,89.23,80.76,60.23,32.63,14.45,2.12,,,,,,,,,
