,month,precip,temp,rest,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
m10-A-C-25-oxford-store600,10,A,C,25,24.39,60.47,76.75,84.64,75.07,59.09,38.63,8.86,0.65,0.1,1.85,25.63,39.6,72.91,86.5,88.86,80.81,60.74,39.98,15.11,2.15,,,
m10-A-C-5-oxford-store600,10,A,C,5,24.48,60.58,76.65,84.59,75.01,59.05,38.71,8.84,0.59,0.11,1.85,25.73,39.73,72.77,86.49,88.95,80.76,60.73,39.84,15.28,2.01,,,
m10-A-C-50-oxford-store600,10,A,C,50,24.51,60.27,76.74,84.54,74.96,59.06,38.66,8.8,0.62,0.11,1.9,25.67,39.8,73.03,86.45,88.78,80.69,60.91,39.99,15.19,2.18,,,
m10-A-C-75-oxford-store600,10,A,C,75,24.57,60.35,76.59,84.67,75.09,59.01,38.72,8.89,0.58,0.09,1.75,26.0,39.76,72.87,86.61,88.93,80.75,60.79,40.09,15.24,2.11,,,
m10-A-C-95-oxford-store600,10,A,C,95,24.63,60.21,76.62,84.64,74.94,58.87,38.73,8.93,0.57,0.07,1.81,25.74,40.15,72.82,86.54,88.78,80.79,60.88,39.9,15.15,2.11,,,
m10-A-H-25-oxford-store600,10,A,H,25,44.29,62.73,75.66,84.28,74.89,59.13,38.75,8.71,0.61,0.07,1.92,26.71,59.72,76.49,86.83,89.15,80.2,60.58,39.82,15.32,2.15,,,
m10-A-H-5-oxford-store600,10,A,H,5,44.36,62.8,75.6,84.05,74.88,58.91,38.78,8.76,0.63,0.08,1.79,26.44,59.71,76.51,86.84,89.07,80.15,60.5,39.97,15.2,2.16,,,
m10-A-H-50-oxford-store600,10,A,H,50,44.11,62.85,75.66,83.95,74.74,58.98,38.71,8.83,0.61,0.08,1.93,26.5,59.96,76.5,86.77,89.14,80.23,60.63,39.98,15.22,2.14,,,
m10-A-H-75-oxford-store600,10,A,H,75,44.39,62.78,75.66,84.13,74.73,58.91,38.79,8.72,0.58,0.1,1.84,26.43,59.72,76.55,86.8,88.97,80.41,60.49,39.9,15.02,2.02,,,
m10-A-H-95-oxford-store600,10,A,H,95,44.01,62.73,75.65,84.01,74.84,58.74,38.76,8.81,0.57,0.09,1.78,26.4,59.9,76.63,86.86,89.19,80.28,60.47,39.83,15.12,2.12,,,
m10-D-A-25-oxford-store600,10,D,A,25,35.09,61.6,76.19,84.48,74.88,58.93,38.69,8.94,0.55,0.12,1.94,26.13,53.54,74.61,86.53,89.07,80.66,60.69,40.18,15.2,2.12,,,
m10-D-A-5-oxford-store600,10,D,A,5,35.32,61.68,76.24,84.43,74.87,58.91,38.77,8.69,0.62,0.09,1.96,26.62,53.65,74.79,86.79,89.1,80.69,60.66,39.94,15.34,2.16,,,
m10-D-A-50-oxford-store600,10,D,A,50,35.24,61.76,76.23,84.44,74.98,59.07,38.7,8.88,0.61,0.08,1.86,26.49,53.49,74.72,86.83,89.15,80.71,60.85,40.2,15.25,2.19,,,
m10-D-A-75-oxford-store600,10,D,A,75,35.24,61.78,76.21,84.38,74.93,58.92,38.8,8.86,0.67,0.09,1.77,26.03,53.43,74.75,86.76,89.03,80.53,60.77,39.97,15.08,2.07,,,
m10-D-A-95-oxford-store600,10,D,A,95,35.27,61.74,76.24,84.5,75.07,58.96,38.84,8.94,0.64,0.11,1.87,26.1,53.59,74.67,86.73,89.18,80.78,60.78,39.84,15.26,2.06,,,
m10-D-H-25-oxford-store600,10,D,H,25,45.57,62.77,75.35,83.98,74.8,58.86,38.7,8.92,0.66,0.08,1.75,26.47,61.68,76.36,86.88,89.09,80.37,60.54,39.97,15.22,2.03,,,
m10-D-H-5-oxford-store600,10,D,H,5,45.4,62.85,75.48,84.14,74.65,58.99,38.74,8.93,0.57,0.09,1.91,26.76,61.64,76.49,86.84,89.02,80.48,60.61,40.13,15.22,2.1,,,
m10-D-H-50-oxford-store600,10,D,H,50,46.05,62.79,75.65,83.99,74.77,58.9,38.66,8.86,0.66,0.09,1.82,26.58,61.84,76.63,86.79,89.22,80.26,60.53,39.88,15.11,2.01,,,
m10-D-H-75-oxford-store600,10,D,H,75,45.74,62.94,75.45,83.94,74.75,58.94,38.7,8.75,0.62,0.07,1.83,26.54,61.65,76.5,86.8,89.22,80.25,60.58,39.98,15.1,2.05,,,
m10-D-H-95-oxford-store600,10,D,H,95,45.8,63.0,75.56,83.95,74.83,59.01,38.67,8.78,0.6,0.09,1.9,26.66,61.67,76.23,86.8,89.05,80.24,60.54,40.05,15.19,2.21,,,
m10-W-A-25-oxford-store600,10,W,A,25,33.19,61.56,76.37,84.68,74.88,58.9,38.79,8.71,0.59,0.1,1.89,26.26,51.1,74.59,86.82,89.01,80.62,60.88,39.89,15.17,2.04,,,
m10-W-A-5-oxford-store600,10,W,A,5,33.11,61.6,76.39,84.4,74.74,58.89,38.59,8.88,0.63,0.1,1.79,26.17,50.9,74.51,86.8,89.06,80.6,60.69,40.05,15.23,2.06,,,
m10-W-A-50-oxford-store600,10,W,A,50,33.16,61.56,76.17,84.36,74.85,59.02,38.78,8.9,0.58,0.12,1.83,26.22,50.99,74.59,86.62,89.19,80.66,60.95,40.06,15.16,2.11,,,
m10-W-A-75-oxford-store600,10,W,A,75,33.14,61.33,76.19,84.36,74.99,58.95,38.71,8.9,0.63,0.09,1.87,26.08,51.35,74.53,86.59,89.0,80.49,60.62,40.0,15.35,2.09,,,
m10-W-A-95-oxford-store600,10,W,A,95,33.18,61.59,76.04,84.57,74.99,59.06,38.64,8.83,0.66,0.11,1.85,26.16,51.05,74.59,86.77,89.0,80.76,60.73,39.8,15.1,2.16,,,
m10-W-C-25-oxford-store600,10,W,C,25,22.68,60.16,76.45,84.59,75.06,58.76,38.7,8.82,0.61,0.09,1.88,25.79,37.51,72.44,86.51,88.78,80.82,60.92,40.05,15.23,2.17,,,
m10-W-C-5-oxford-store600,10,W,C,5,22.73,60.27,76.69,84.63,74.87,58.88,38.8,8.84,0.64,0.12,1.86,25.66,37.34,72.65,86.48,88.87,80.66,60.93,40.09,15.16,2.07,,,
m10-W-C-50-oxford-store600,10,W,C,50,23.07,60.26,76.58,84.71,74.99,58.83,38.64,8.84,0.61,0.09,1.94,25.62,37.36,72.35,86.58,88.98,80.56,60.7,40.07,15.27,2.17,,,
m10-W-C-75-oxford-store600,10,W,C,75,22.59,60.13,76.64,84.74,74.94,58.89,38.56,8.83,0.64,0.13,1.71,25.79,37.42,72.64,86.35,88.9,80.76,60.78,39.89,15.26,2.16,,,
m10-W-C-95-oxford-store600,10,W,C,95,22.66,60.21,76.54,84.58,75.08,59.05,38.6,8.67,0.58,0.08,1.84,26.02,37.62,72.62,86.56,88.83,80.6,60.92,40.0,15.3,2.13,,,
m10-W-H-25-oxford-store600,10,W,H,25,42.83,62.92,75.79,84.14,74.8,59.02,38.65,8.61,0.63,0.08,1.81,26.29,59.71,76.29,86.74,89.03,80.5,60.61,39.89,15.32,2.08,,,
m10-W-H-5-oxford-store600,10,W,H,5,42.64,62.79,75.81,84.22,74.74,58.82,38.82,8.9,0.64,0.11,1.89,26.34,60.0,76.3,86.83,89.01,80.53,60.46,40.06,15.22,2.15,,,
m10-W-H-50-oxford-store600,10,W,H,50,42.73,62.68,75.82,84.05,74.82,59.0,38.76,8.75,0.6,0.1,1.86,26.5,60.0,76.26,86.79,89.2,80.51,60.55,40.03,15.15,2.12,,,
m10-W-H-75-oxford-store600,10,W,H,75,42.72,62.94,75.68,84.25,74.79,58.76,38.77,8.85,0.62,0.09,1.87,26.52,59.88,76.38,86.7,89.29,80.13,60.64,39.97,15.35,2.25,,,
m10-W-H-95-oxford-store600,10,W,H,95,42.85,62.63,75.77,84.1,74.78,58.75,38.73,8.8,0.65,0.07,1.8,26.32,59.93,76.26,86.8,89.08,80.34,60.55,39.86,15.27,2.16,,,
m11-A-A-25-oxford-store600,11,A,A,25,61.77,76.12,84.44,75.02,58.9,38.8,8.78,0.58,0.1,1.77,26.22,51.43,74.75,86.73,88.99,80.6,60.76,40.03,15.39,2.03,,,,
m11-A-A-5-oxford-store600,11,A,A,5,61.7,76.29,84.27,74.84,59.11,38.71,8.86,0.62,0.08,1.86,26.24,51.51,74.67,86.75,89.07,80.74,60.76,40.08,15.07,2.21,,,,
m11-A-A-50-oxford-store600,11,A,A,50,61.65,76.21,84.41,74.89,59.14,38.66,8.76,0.65,0.11,1.83,26.31,51.72,74.8,86.83,89.15,80.6,60.77,40.09,15.2,2.15,,,,
m11-A-A-75-oxford-store600,11,A,A,75,61.55,76.17,84.28,74.92,58.99,38.79,8.81,0.63,0.08,1.76,25.95,51.78,74.73,86.93,89.24,80.62,60.65,39.97,15.07,2.09,,,,
m11-A-A-95-oxford-store600,11,A,A,95,61.61,76.26,84.45,74.77,58.73,38.78,8.8,0.63,0.11,1.91,26.38,51.53,74.65,86.83,89.12,80.65,60.72,40.04,15.3,2.12,,,,
m11-A-C-25-oxford-store600,11,A,C,25,47.61,75.31,84.85,75.34,59.14,38.72,8.88,0.66,0.08,1.78,26.12,51.38,66.55,83.96,88.84,81.17,61.36,40.21,15.36,2.19,,,,
m11-A-C-5-oxford-store600,11,A,C,5,47.98,75.27,85.07,75.31,59.09,38.8,8.83,0.63,0.09,1.89,26.3,51.37,66.94,84.2,88.71,81.08,61.34,40.29,15.28,2.13,,,,
m11-A-C-50-oxford-store600,11,A,C,50,47.33,75.21,85.09,75.43,59.2,38.9,8.85,0.62,0.12,1.95,26.32,51.37,66.62,84.0,88.76,81.13,61.39,40.27,15.24,2.11,,,,
m11-A-C-75-oxford-store600,11,A,C,75,47.99,75.23,85.06,75.31,59.1,38.79,8.93,0.67,0.07,1.76,26.1,51.22,66.7,84.1,88.74,81.0,61.28,40.29,15.13,2.07,,,,
m11-A-C-95-oxford-store600,11,A,C,95,47.95,74.98,85.06,75.34,59.17,38.8,8.79,0.61,0.12,1.89,25.98,51.33,67.08,83.93,88.76,81.02,61.3,40.23,15.44,2.11,,,,
m11-A-H-25-oxford-store600,11,A,H,25,72.78,76.41,83.26,73.89,58.53,38.35,8.83,0.63,0.1,1.72,26.06,51.43,78.38,88.58,88.79,79.71,60.23,39.56,15.12,2.11,,,,
m11-A-H-5-oxford-store600,11,A,H,5,72.68,76.28,83.15,73.98,58.37,38.47,8.85,0.54,0.11,1.87,26.18,51.62,78.43,88.49,89.0,79.8,60.13,39.59,15.15,2.06,,,,
m11-A-H-50-oxford-store600,11,A,H,50,72.81,76.46,82.92,73.96,58.44,38.61,8.76,0.61,0.06,1.78,26.05,51.62,78.2,88.49,88.85,79.85,60.08,39.64,15.22,2.08,,,,
m11-A-H-75-oxford-store600,11,A,H,75,72.89,76.38,83.08,74.03,58.44,38.32,8.79,0.62,0.09,1.75,25.95,51.78,78.2,88.45,89.08,79.81,60.04,39.46,15.09,2.04,,,,
m11-A-H-95-oxford-store600,11,A,H,95,72.86,76.22,83.01,73.92,58.64,38.35,8.77,0.65,0.08,1.83,26.0,51.45,78.31,88.46,88.84,79.83,60.28,39.54,15.13,2.04,,,,
m11-D-A-25-oxford-store600,11,D,A,25,63.72,76.38,84.39,75.07,58.99,38.7,8.85,0.6,0.11,1.8,26.19,51.77,77.22,87.0,89.12,80.56,60.75,40.1,15.16,2.05,,,,
m11-D-A-5-oxford-store600,11,D,A,5,63.68,76.27,84.45,74.88,58.89,38.74,8.88,0.61,0.09,1.96,26.22,51.78,77.14,86.78,89.11,80.62,60.69,40.04,15.04,2.03,,,,
m11-D-A-50-oxford-store600,11,D,A,50,63.72,76.24,84.24,74.75,58.9,38.86,8.88,0.61,0.11,1.82,26.23,51.87,76.93,86.9,89.22,80.38,60.56,40.03,15.39,2.05,,,,
m11-D-A-75-oxford-store600,11,D,A,75,63.8,76.27,84.47,74.81,59.02,38.77,8.7,0.65,0.08,1.88,26.17,52.03,77.26,86.81,89.01,80.58,60.65,39.99,15.27,2.18,,,,
m11-D-A-95-oxford-store600,11,D,A,95,64.0,76.27,84.5,75.03,58.98,38.73,8.92,0.57,0.07,1.7,25.98,51.81,76.99,86.91,89.08,80.51,60.71,39.96,15.02,2.13,,,,
m11-D-C-25-oxford-store600,11,D,C,25,54.37,75.43,84.89,75.35,59.11,38.74,8.94,0.67,0.09,1.9,26.37,51.57,73.41,84.99,88.99,81.1,61.11,40.4,15.28,2.15,,,,
m11-D-C-5-oxford-store600,11,D,C,5,54.31,75.53,84.63,75.33,59.12,38.82,8.77,0.59,0.1,1.99,26.28,51.51,73.35,85.16,88.84,80.95,61.0,40.15,15.21,2.24,,,,
m11-D-C-50-oxford-store600,11,D,C,50,54.19,75.58,84.79,75.14,59.21,38.81,8.95,0.56,0.1,1.87,26.11,51.79,73.56,85.06,88.84,80.87,61.05,40.23,15.2,2.18,,,,
m11-D-C-75-oxford-store600,11,D,C,75,54.3,75.5,84.59,75.23,59.12,38.78,8.78,0.58,0.08,1.73,26.18,51.49,73.31,85.0,88.91,80.81,61.12,40.19,15.27,2.15,,,,
m11-D-C-95-oxford-store600,11,D,C,95,54.19,75.57,84.88,75.26,59.19,38.89,8.88,0.6,0.12,1.89,26.09,51.66,73.16,84.89,89.07,81.07,61.26,40.07,15.22,2.11,,,,
m11-D-H-25-oxford-store600,11,D,H,25,72.74,76.45,83.32,74.27,58.49,38.47,8.67,0.58,0.09,1.85,25.95,51.74,80.81,88.35,88.93,79.86,60.5,39.57,15.3,2.08,,,,
m11-D-H-5-oxford-store600,11,D,H,5,72.85,76.46,83.42,74.25,58.85,38.74,8.68,0.64,0.11,1.9,26.15,51.67,80.82,88.16,89.06,80.01,60.18,39.74,15.02,2.14,,,,
m11-D-H-50-oxford-store600,11,D,H,50,72.68,76.6,83.3,74.14,58.6,38.54,8.81,0.6,0.11,1.94,26.5,51.79,80.91,88.27,88.94,79.99,60.27,39.85,15.24,2.1,,,,
m11-D-H-75-oxford-store600,11,D,H,75,72.87,76.51,83.57,74.06,58.57,38.54,8.87,0.59,0.08,1.77,26.05,51.63,80.82,88.33,88.86,80.09,60.17,39.73,15.18,2.09,,,,
m11-D-H-95-oxford-store600,11,D,H,95,72.66,76.5,83.37,74.32,58.72,38.49,8.78,0.6,0.1,1.79,26.0,51.76,80.79,88.08,88.85,79.84,60.22,39.87,15.19,2.09,,,,
m11-W-A-25-oxford-store600,11,W,A,25,60.41,76.33,84.51,75.17,58.97,38.76,8.8,0.53,0.1,1.78,26.27,51.55,72.68,86.66,89.05,80.78,60.85,39.95,15.3,2.08,,,,
m11-W-A-5-oxford-store600,11,W,A,5,60.46,76.18,84.36,74.94,59.01,38.62,8.77,0.62,0.12,1.77,26.18,51.4,72.7,86.67,88.97,80.69,60.81,40.09,15.19,2.1,,,,
m11-W-A-50-oxford-store600,11,W,A,50,60.38,76.18,84.43,75.01,58.89,38.91,9.06,0.63,0.08,1.86,26.29,51.48,72.62,86.78,89.18,80.6,60.84,40.05,15.23,2.09,,,,
m11-W-A-75-oxford-store600,11,W,A,75,60.33,76.11,84.33,74.81,59.03,38.75,8.84,0.59,0.09,1.85,26.06,51.46,72.69,86.63,89.12,80.51,60.76,40.01,15.19,2.05,,,,
m11-W-A-95-oxford-store600,11,W,A,95,60.36,76.0,84.4,74.94,58.97,38.76,8.98,0.65,0.09,1.89,26.18,51.19,72.76,86.68,89.21,80.53,60.61,39.88,15.02,2.16,,,,
m11-W-C-25-oxford-store600,11,W,C,25,49.38,75.53,85.01,75.24,59.05,38.75,8.83,0.66,0.06,1.88,26.31,51.18,66.99,84.7,88.96,81.04,61.24,40.06,15.4,2.26,,,,
m11-W-C-5-oxford-store600,11,W,C,5,49.38,75.34,84.6,75.34,59.28,38.83,8.77,0.61,0.09,1.93,26.45,51.26,67.01,84.72,88.89,81.03,61.18,40.33,15.24,2.24,,,,
m11-W-C-50-oxford-store600,11,W,C,50,49.58,75.32,84.93,75.29,58.98,38.76,8.72,0.56,0.1,1.84,26.39,51.18,67.09,84.56,88.97,81.05,61.11,40.17,15.24,2.07,,,,
m11-W-C-75-oxford-store600,11,W,C,75,49.35,75.28,84.76,75.28,59.16,38.8,8.66,0.65,0.08,1.96,26.11,51.2,67.11,84.8,89.03,80.93,61.23,40.3,15.39,2.17,,,,
m11-W-C-95-oxford-store600,11,W,C,95,49.52,75.43,85.03,75.29,59.04,38.89,8.84,0.6,0.11,1.92,26.17,51.27,67.17,84.84,89.08,81.15,61.28,40.28,15.31,2.12,,,,
m11-W-H-25-oxford-store600,11,W,H,25,71.13,76.43,83.29,74.17,58.55,38.33,8.74,0.59,0.1,1.75,26.09,51.76,78.09,88.2,88.99,80.13,60.28,39.6,15.14,2.1,,,,
m11-W-H-5-oxford-store600,11,W,H,5,71.19,76.29,83.43,74.14,58.61,38.62,8.69,0.61,0.07,1.84,26.04,51.24,78.19,88.34,88.85,79.97,60.27,39.72,15.12,2.11,,,,
m11-W-H-50-oxford-store600,11,W,H,50,71.18,76.35,83.5,74.04,58.46,38.54,9.06,0.65,0.09,1.79,26.0,51.76,78.1,88.28,88.77,79.99,60.22,39.77,15.05,2.14,,,,
m11-W-H-75-oxford-store600,11,W,H,75,71.09,76.41,83.26,74.28,58.56,38.31,8.61,0.59,0.11,1.97,26.0,51.57,78.25,88.35,88.93,79.97,60.18,39.67,15.16,2.01,,,,
m11-W-H-95-oxford-store600,11,W,H,95,71.06,76.46,83.4,74.23,58.53,38.46,8.68,0.57,0.1,1.88,26.12,51.56,78.05,88.33,89.0,79.92,60.26,39.66,15.09,2.13,,,,
m12-A-A-25-oxford-store600,12,A,A,25,76.33,84.49,75.01,59.01,38.67,8.71,0.61,0.08,1.75,26.16,51.73,74.54,86.6,89.01,80.54,60.75,40.1,15.29,2.16,,,,,
m12-A-A-5-oxford-store600,12,A,A,5,76.41,84.43,75.0,58.98,38.74,8.93,0.61,0.07,1.78,25.98,51.57,74.59,86.64,89.03,80.63,60.68,40.21,15.33,2.1,,,,,
m12-A-A-50-oxford-store600,12,A,A,50,76.33,84.39,74.95,58.98,38.63,8.79,0.62,0.07,1.71,26.14,51.68,74.9,86.56,89.14,80.63,60.74,39.87,15.13,2.2,,,,,
m12-A-A-75-oxford-store600,12,A,A,75,76.22,84.55,75.0,58.95,38.71,8.74,0.63,0.09,1.94,26.34,51.59,74.73,86.63,88.99,80.65,60.88,39.89,15.23,2.1,,,,,
m12-A-A-95-oxford-store600,12,A,A,95,76.2,84.3,74.92,58.94,38.73,8.77,0.64,0.1,1.86,26.24,51.53,74.68,86.6,89.24,80.59,60.68,39.99,15.25,2.11,,,,,
m12-A-C-25-oxford-store600,12,A,C,25,65.27,83.93,75.8,59.42,39.06,8.9,0.55,0.09,1.8,26.39,51.72,74.49,81.77,86.83,81.03,61.65,40.4,15.36,2.17,,,,,
m12-A-C-5-oxford-store600,12,A,C,5,65.45,83.84,75.61,59.38,38.98,8.84,0.64,0.11,1.96,26.48,51.61,74.49,81.8,87.0,81.28,61.76,40.46,15.21,2.15,,,,,
m12-A-C-50-oxford-store600,12,A,C,50,65.18,83.88,75.66,59.36,38.94,8.64,0.61,0.1,1.91,26.29,51.8,74.41,81.93,87.11,81.04,61.52,40.59,15.44,2.21,,,,,
m12-A-C-75-oxford-store600,12,A,C,75,65.27,83.89,75.6,59.4,39.02,8.99,0.62,0.09,1.87,26.35,51.45,74.6,81.56,86.92,81.3,61.72,40.56,15.39,2.07,,,,,
m12-A-C-95-oxford-store600,12,A,C,95,65.38,83.93,75.69,59.36,38.93,8.77,0.6,0.1,1.88,26.34,51.91,74.47,81.79,86.91,81.19,61.65,40.45,15.48,2.1,,,,,
m12-A-H-25-oxford-store600,12,A,H,25,83.79,84.24,73.74,58.24,38.44,8.83,0.56,0.11,1.8,25.93,51.46,74.65,88.69,90.33,79.74,59.84,39.5,15.08,2.09,,,,,
m12-A-H-5-oxford-store600,12,A,H,5,83.61,84.38,73.72,58.25,38.25,8.82,0.57,0.09,1.75,25.86,51.37,74.81,88.54,90.4,79.78,59.84,39.42,15.16,1.98,,,,,
m12-A-H-50-oxford-store600,12,A,H,50,83.62,84.35,73.71,58.16,38.54,8.84,0.61,0.08,1.73,25.58,51.43,74.89,88.7,90.47,79.78,59.82,39.38,15.15,2.11,,,,,
m12-A-H-75-oxford-store600,12,A,H,75,83.57,84.24,73.54,58.3,38.33,8.62,0.65,0.07,1.79,25.98,51.38,74.7,88.63,90.44,79.7,59.88,39.51,15.15,2.04,,,,,
m12-A-H-95-oxford-store600,12,A,H,95,83.58,84.44,73.8,58.01,38.34,8.89,0.63,0.07,1.71,25.83,51.24,74.79,88.73,90.46,79.74,59.8,39.51,15.13,2.01,,,,,
m12-D-A-25-oxford-store600,12,D,A,25,77.61,84.42,75.11,58.99,38.63,8.92,0.61,0.12,2.01,26.35,51.48,74.94,89.77,88.91,80.64,60.87,40.22,15.12,2.06,,,,,
m12-D-A-5-oxford-store600,12,D,A,5,77.7,84.49,75.2,58.84,38.91,8.82,0.61,0.11,1.8,26.43,51.52,74.93,89.6,88.93,80.69,60.95,40.1,15.45,2.14,,,,,
m12-D-A-50-oxford-store600,12,D,A,50,77.52,84.28,75.14,59.1,38.77,8.79,0.61,0.08,1.85,26.24,51.62,74.95,89.69,88.95,80.63,60.87,39.92,15.02,2.26,,,,,
m12-D-A-75-oxford-store600,12,D,A,75,77.58,84.4,75.06,59.16,38.91,8.81,0.68,0.09,1.99,26.28,51.68,75.08,89.71,89.11,80.88,60.72,40.09,15.2,2.12,,,,,
m12-D-A-95-oxford-store600,12,D,A,95,77.75,84.48,75.1,59.16,38.71,8.79,0.62,0.1,1.93,26.22,51.63,74.94,89.52,88.9,80.66,60.74,40.08,15.22,2.14,,,,,
m12-D-H-25-oxford-store600,12,D,H,25,86.76,84.37,73.71,58.25,38.4,8.78,0.62,0.08,1.7,25.8,51.12,74.82,91.93,90.67,79.53,59.86,39.54,14.94,2.11,,,,,
m12-D-H-5-oxford-store600,12,D,H,5,86.8,84.42,73.71,58.29,38.41,8.56,0.62,0.08,1.72,26.02,51.21,75.0,92.07,90.52,79.63,59.84,39.38,15.06,2.06,,,,,
m12-D-H-50-oxford-store600,12,D,H,50,86.89,84.52,73.67,58.29,38.32,8.81,0.57,0.07,1.8,26.06,51.37,74.83,92.04,90.71,79.63,59.9,39.32,14.95,2.13,,,,,
m12-D-H-75-oxford-store600,12,D,H,75,86.77,84.41,73.77,58.28,38.37,8.75,0.6,0.08,1.84,25.78,51.42,74.87,91.9,90.77,79.6,59.79,39.45,14.99,2.11,,,,,
m12-D-H-95-oxford-store600,12,D,H,95,86.91,84.45,73.74,58.22,38.55,8.85,0.63,0.1,1.72,25.89,51.13,74.78,92.06,90.54,79.65,59.82,39.56,15.05,2.03,,,,,
m12-W-A-25-oxford-store600,12,W,A,25,75.29,84.46,74.96,58.94,38.65,8.93,0.67,0.1,1.8,26.13,51.56,74.52,84.12,89.26,80.55,60.79,39.8,15.12,2.15,,,,,
m12-W-A-5-oxford-store600,12,W,A,5,75.24,84.48,74.84,59.11,38.68,8.83,0.59,0.09,1.9,26.19,51.35,74.36,83.89,89.11,80.42,60.68,39.99,15.23,2.1,,,,,
m12-W-A-50-oxford-store600,12,W,A,50,75.18,84.19,74.89,58.97,38.67,8.83,0.54,0.08,1.87,26.15,51.54,74.44,83.84,89.19,80.43,60.68,39.89,15.13,2.14,,,,,
m12-W-A-75-oxford-store600,12,W,A,75,75.23,84.27,74.9,59.01,38.58,8.83,0.61,0.13,1.94,26.26,51.57,74.46,83.78,89.34,80.43,60.67,39.89,15.25,2.04,,,,,
m12-W-A-95-oxford-store600,12,W,A,95,75.19,84.45,74.95,58.79,38.58,8.72,0.58,0.07,1.91,26.32,51.57,74.35,83.92,89.21,80.47,60.67,40.08,15.32,2.07,,,,,
m12-W-C-25-oxford-store600,12,W,C,25,61.42,83.59,75.82,59.51,39.03,8.79,0.68,0.13,1.96,26.51,51.65,74.18,77.72,86.57,81.09,61.69,40.55,15.44,2.26,,,,,
m12-W-C-5-oxford-store600,12,W,C,5,60.84,83.84,75.79,59.29,38.87,8.86,0.65,0.08,1.81,26.27,51.5,74.23,77.71,86.36,81.01,61.74,40.45,15.44,2.15,,,,,
m12-W-C-50-oxford-store600,12,W,C,50,61.17,83.82,75.91,59.53,39.03,8.87,0.61,0.09,1.85,26.13,51.56,74.34,77.83,86.4,81.34,61.86,40.53,15.49,2.18,,,,,
m12-W-C-75-oxford-store600,12,W,C,75,61.44,83.6,75.77,59.51,39.07,9.02,0.6,0.1,1.79,26.47,51.6,74.35,77.68,86.46,81.19,61.69,40.58,15.28,2.18,,,,,
m12-W-C-95-oxford-store600,12,W,C,95,61.33,83.63,75.69,59.39,38.98,8.75,0.67,0.11,1.99,26.34,51.96,74.22,77.63,86.48,81.12,61.95,40.4,15.52,2.19,,,,,
m12-W-H-25-oxford-store600,12,W,H,25,85.33,84.44,73.71,58.2,38.39,8.65,0.64,0.1,1.82,25.69,51.32,74.52,87.53,90.88,79.4,59.72,39.39,15.14,2.14,,,,,
m12-W-H-5-oxford-store600,12,W,H,5,85.14,84.28,73.82,58.23,38.4,8.83,0.59,0.11,1.73,25.94,51.24,74.58,87.33,90.78,79.47,59.59,39.49,14.92,2.13,,,,,
m12-W-H-50-oxford-store600,12,W,H,50,85.2,84.61,73.77,58.36,38.44,8.95,0.57,0.11,1.82,26.11,51.26,74.64,87.64,90.92,79.41,59.65,39.55,14.91,2.11,,,,,
m12-W-H-75-oxford-store600,12,W,H,75,85.13,84.56,73.68,58.39,38.35,8.71,0.64,0.1,1.78,26.3,51.2,74.51,87.66,91.08,79.27,59.51,39.37,15.07,2.01,,,,,
m12-W-H-95-oxford-store600,12,W,H,95,85.12,84.28,73.95,58.38,38.43,8.79,0.59,0.1,1.77,25.88,51.27,74.61,87.55,90.84,79.27,59.56,39.48,15.14,1.98,,,,,
