,month,precip,temp,rest,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
m10-D-H-25-eyrewell-store600,10,D,H,25,59.53,77.25,86.92,92.64,82.72,67.45,48.35,14.57,5.82,5.19,18.29,45.81,74.57,88.77,98.09,98.26,87.37,68.32,48.97,25.27,8.63,,,
m10-D-H-5-eyrewell-store600,10,D,H,5,59.46,77.26,86.82,92.76,82.69,67.68,48.36,14.47,5.74,5.01,18.33,45.8,74.69,88.74,98.32,98.26,87.06,68.28,48.91,25.22,8.51,,,
m10-D-H-50-eyrewell-store600,10,D,H,50,59.41,77.18,86.81,92.81,82.66,67.59,48.28,14.69,5.82,5.12,18.31,45.68,74.68,88.91,98.1,98.26,87.41,68.36,49.07,25.31,8.61,,,
m10-D-H-75-eyrewell-store600,10,D,H,75,59.36,77.15,87.01,92.57,82.84,67.56,48.39,14.68,5.64,5.09,18.19,45.92,74.59,88.96,98.29,98.04,87.44,68.26,48.99,25.32,8.61,,,
m10-D-H-95-eyrewell-store600,10,D,H,95,59.52,77.18,86.99,92.73,82.61,67.34,48.33,14.67,5.95,4.96,18.31,45.85,74.64,88.91,98.31,98.12,87.27,68.21,48.91,25.27,8.46,,,
m10-W-A-25-eyrewell-store600,10,W,A,25,47.47,76.18,87.81,93.27,82.91,67.6,48.31,14.69,5.67,5.07,18.12,45.32,67.88,87.27,98.16,98.38,87.67,68.5,48.9,25.31,8.49,,,
m10-W-A-5-eyrewell-store600,10,W,A,5,47.54,76.27,87.94,93.24,82.9,67.34,48.26,14.69,5.83,5.05,18.24,45.7,67.83,87.26,98.22,98.53,87.86,68.46,49.08,25.41,8.51,,,
m10-W-A-50-eyrewell-store600,10,W,A,50,47.49,76.25,87.81,93.24,82.93,67.46,48.28,14.52,5.7,5.08,18.28,45.66,67.92,87.22,98.15,98.43,87.91,68.47,48.95,25.21,8.7,,,
m10-W-A-75-eyrewell-store600,10,W,A,75,47.52,75.99,87.8,93.18,82.78,67.39,48.31,14.61,5.94,5.05,18.04,45.54,67.85,87.14,98.28,98.53,87.76,68.29,48.93,25.28,8.4,,,
m10-W-A-95-eyrewell-store600,10,W,A,95,47.45,76.17,87.8,93.28,82.87,67.53,48.39,14.64,5.75,4.98,18.46,45.63,67.62,87.2,98.35,98.35,87.69,68.52,48.98,25.28,8.47,,,
m10-W-C-25-eyrewell-store600,10,W,C,25,36.68,74.99,88.3,93.42,83.09,67.53,48.28,14.52,5.66,5.07,18.23,45.24,57.33,85.16,97.99,98.4,88.23,68.58,48.98,25.26,8.58,,,
m10-W-C-5-eyrewell-store600,10,W,C,5,36.92,74.9,88.14,93.4,83.0,67.23,48.27,14.53,5.82,5.06,18.2,45.15,57.34,85.13,97.84,98.57,88.3,68.67,48.89,25.23,8.51,,,
m10-W-C-50-eyrewell-store600,10,W,C,50,36.7,75.04,88.22,93.54,83.03,67.34,48.07,14.67,5.83,5.09,18.19,44.92,56.89,84.98,97.68,98.47,88.2,68.66,49.01,25.27,8.69,,,
m10-W-C-75-eyrewell-store600,10,W,C,75,36.7,74.86,88.14,93.54,82.85,67.33,48.2,14.66,5.65,5.12,18.12,45.27,57.16,85.12,97.91,98.58,88.36,68.65,48.96,25.24,8.64,,,
m10-W-C-95-eyrewell-store600,10,W,C,95,36.6,74.88,88.38,93.48,82.99,67.36,48.23,14.44,5.84,4.97,18.33,45.12,57.44,84.95,97.8,98.42,88.31,68.79,48.99,25.21,8.62,,,
m10-W-H-25-eyrewell-store600,10,W,H,25,55.26,77.02,87.38,93.21,82.69,67.48,48.3,14.65,5.75,5.22,18.4,45.68,71.56,88.7,98.42,98.16,87.46,68.1,49.04,25.23,8.53,,,
m10-W-H-5-eyrewell-store600,10,W,H,5,55.23,76.94,87.39,92.89,82.91,67.54,48.36,14.54,5.81,5.17,17.95,45.6,71.55,88.61,98.36,98.13,87.51,68.31,49.0,25.18,8.48,,,
m10-W-H-50-eyrewell-store600,10,W,H,50,55.39,77.13,87.29,92.85,82.99,67.61,48.32,14.65,5.65,5.01,18.15,45.71,71.67,88.65,98.24,98.08,87.36,68.35,48.91,25.11,8.44,,,
m10-W-H-75-eyrewell-store600,10,W,H,75,55.45,76.91,87.34,92.82,82.68,67.53,48.26,14.88,5.76,5.1,18.31,45.7,71.65,88.67,98.26,98.25,87.37,68.46,48.89,25.18,8.57,,,
m10-W-H-95-eyrewell-store600,10,W,H,95,55.39,77.02,87.35,92.99,82.84,67.46,48.34,14.55,5.67,5.06,18.33,45.77,71.43,88.77,98.26,98.26,87.29,68.3,48.88,25.29,8.54,,,
m11-A-A-25-eyrewell-store600,11,A,A,25,76.12,87.95,93.25,82.87,67.62,48.24,14.56,5.8,5.15,18.2,45.61,67.39,87.07,98.32,98.43,87.97,68.51,48.99,25.18,8.45,,,,
m11-A-A-5-eyrewell-store600,11,A,A,5,76.12,87.9,93.18,82.91,67.4,48.23,14.65,5.84,5.05,18.4,45.44,67.39,87.04,98.32,98.53,87.85,68.52,49.15,25.24,8.7,,,,
m11-A-A-50-eyrewell-store600,11,A,A,50,76.24,87.87,93.41,82.96,67.55,48.24,14.64,5.77,5.28,18.1,45.54,67.42,87.04,98.27,98.32,87.94,68.66,48.97,25.21,8.66,,,,
m11-A-A-75-eyrewell-store600,11,A,A,75,76.15,87.69,93.18,83.07,67.54,48.24,14.76,5.73,5.15,18.29,45.46,67.52,87.13,98.38,98.51,87.76,68.45,49.15,25.26,8.66,,,,
m11-A-A-95-eyrewell-store600,11,A,A,95,76.17,88.01,93.16,82.88,67.42,48.15,14.58,5.72,5.22,18.28,45.71,67.5,86.91,98.21,98.56,87.8,68.4,49.07,25.22,8.63,,,,
m11-A-C-25-eyrewell-store600,11,A,C,25,62.71,87.25,94.16,83.38,67.8,48.3,14.72,5.62,5.05,18.19,45.2,67.34,82.25,95.79,98.63,88.75,69.19,49.05,25.19,8.73,,,,
m11-A-C-5-eyrewell-store600,11,A,C,5,62.96,87.28,94.03,83.4,67.64,48.3,14.65,5.72,5.15,18.38,45.61,67.23,82.05,95.74,98.51,88.75,68.87,49.32,25.34,8.67,,,,
m11-A-C-50-eyrewell-store600,11,A,C,50,62.69,87.15,94.12,83.52,67.63,48.2,14.62,5.63,5.06,18.06,45.64,67.31,82.04,95.77,98.63,88.83,69.06,49.17,25.24,8.56,,,,
m11-A-C-75-eyrewell-store600,11,A,C,75,62.95,87.33,94.15,83.41,67.64,48.36,14.66,5.7,5.11,18.09,45.33,67.43,81.91,95.77,98.51,88.78,69.3,49.18,25.24,8.57,,,,
m11-A-C-95-eyrewell-store600,11,A,C,95,62.8,87.02,94.11,83.39,67.73,48.3,14.61,5.71,5.15,18.33,45.76,67.37,82.05,95.77,98.53,88.67,69.08,49.32,25.34,8.67,,,,
m11-A-H-25-eyrewell-store600,11,A,H,25,84.3,87.44,91.66,81.98,67.14,48.14,14.71,5.7,4.96,18.39,45.47,67.33,89.11,99.56,98.14,87.16,68.07,48.93,25.11,8.44,,,,
m11-A-H-5-eyrewell-store600,11,A,H,5,84.61,87.55,91.86,81.91,67.08,48.21,14.5,5.59,4.91,18.05,45.44,67.43,89.26,99.54,98.16,86.85,68.11,48.78,25.14,8.48,,,,
m11-A-H-50-eyrewell-store600,11,A,H,50,84.24,87.63,91.8,81.93,67.09,48.22,14.67,5.79,5.11,18.2,45.61,67.31,89.25,99.56,98.03,86.98,68.19,48.71,25.1,8.51,,,,
m11-A-H-75-eyrewell-store600,11,A,H,75,84.29,87.49,91.54,82.05,66.95,48.05,14.63,5.67,5.11,18.4,45.56,67.41,89.24,99.53,98.09,87.03,68.06,48.82,25.16,8.49,,,,
m11-A-H-95-eyrewell-store600,11,A,H,95,84.32,87.47,91.8,81.96,67.02,48.18,14.69,5.76,5.08,18.13,45.43,67.52,89.22,99.53,98.12,86.94,67.88,48.86,25.28,8.53,,,,
m11-D-A-25-eyrewell-store600,11,D,A,25,77.2,87.92,93.15,82.94,67.57,48.33,14.58,5.79,4.95,18.31,45.5,67.32,88.65,98.15,98.48,87.9,68.58,49.07,25.28,8.44,,,,
m11-D-A-5-eyrewell-store600,11,D,A,5,77.34,87.87,93.15,83.06,67.47,48.45,14.59,5.88,5.08,18.07,45.51,67.54,88.58,98.33,98.43,87.87,68.62,49.01,25.22,8.56,,,,
m11-D-A-50-eyrewell-store600,11,D,A,50,77.18,87.86,93.36,82.88,67.52,48.27,14.67,5.69,5.23,18.21,45.68,67.63,88.7,98.33,98.53,87.85,68.48,49.08,25.21,8.54,,,,
m11-D-A-75-eyrewell-store600,11,D,A,75,77.0,87.76,93.14,83.04,67.53,48.26,14.66,5.79,5.05,18.4,45.5,67.4,88.81,98.28,98.71,88.08,68.49,48.95,25.15,8.49,,,,
m11-D-A-95-eyrewell-store600,11,D,A,95,77.01,87.72,93.51,83.03,67.45,48.29,14.66,5.64,5.14,18.39,45.53,67.55,88.75,98.3,98.53,87.86,68.48,48.97,25.24,8.57,,,,
m11-D-C-25-eyrewell-store600,11,D,C,25,70.04,87.64,93.95,83.31,67.68,48.42,14.68,5.69,5.13,18.05,45.42,67.44,86.23,96.82,98.58,88.4,68.72,49.13,25.14,8.61,,,,
m11-D-C-5-eyrewell-store600,11,D,C,5,69.75,87.63,93.7,83.49,67.65,48.46,14.6,5.62,5.12,18.29,45.54,67.55,86.28,96.99,98.42,88.4,68.75,49.2,25.33,8.65,,,,
m11-D-C-50-eyrewell-store600,11,D,C,50,69.96,87.69,93.82,83.36,67.63,48.43,14.71,5.76,4.99,18.3,45.57,67.49,86.16,96.83,98.72,88.24,68.92,49.11,25.32,8.75,,,,
m11-D-C-75-eyrewell-store600,11,D,C,75,69.67,87.5,93.83,83.26,67.69,48.42,14.68,5.68,5.0,18.28,45.58,67.39,86.3,96.9,98.57,88.42,68.67,49.08,25.36,8.56,,,,
m11-D-C-95-eyrewell-store600,11,D,C,95,69.69,87.45,94.08,83.42,67.71,48.52,14.61,5.82,5.04,18.24,45.62,67.55,86.17,96.97,98.67,88.42,68.87,49.21,25.3,8.58,,,,
m11-D-H-25-eyrewell-store600,11,D,H,25,85.24,87.49,91.73,82.08,67.23,48.15,14.56,5.83,5.02,18.21,45.48,67.69,91.21,99.37,98.28,87.01,68.02,48.83,25.11,8.49,,,,
m11-D-H-5-eyrewell-store600,11,D,H,5,84.97,87.67,92.01,82.17,67.2,48.11,14.63,5.55,5.0,18.03,45.42,67.94,91.35,99.42,98.11,87.18,67.98,48.75,25.13,8.66,,,,
m11-D-H-50-eyrewell-store600,11,D,H,50,85.16,87.37,91.96,81.96,67.1,48.14,14.49,5.57,4.97,18.06,45.63,67.56,91.44,99.56,98.12,87.27,68.18,48.86,25.15,8.55,,,,
m11-D-H-75-eyrewell-store600,11,D,H,75,85.18,87.65,92.04,82.12,67.04,48.17,14.5,5.63,4.94,18.07,45.62,67.57,91.4,99.43,98.16,87.27,67.97,48.81,25.08,8.62,,,,
m11-D-H-95-eyrewell-store600,11,D,H,95,85.41,87.41,91.98,82.06,67.16,48.15,14.66,5.65,5.15,18.22,45.47,67.62,91.46,99.37,98.17,87.08,68.08,48.79,25.22,8.56,,,,
m11-W-A-25-eyrewell-store600,11,W,A,25,74.78,87.55,93.19,82.94,67.47,48.24,14.81,5.81,5.09,18.26,45.47,67.2,84.44,98.3,98.64,87.85,68.53,49.04,25.34,8.53,,,,
m11-W-A-5-eyrewell-store600,11,W,A,5,74.7,87.76,93.13,83.06,67.49,48.18,14.61,5.78,5.06,18.13,45.55,67.4,84.5,98.1,98.49,87.77,68.32,49.09,25.34,8.54,,,,
m11-W-A-50-eyrewell-store600,11,W,A,50,74.88,87.51,93.1,82.71,67.46,48.22,14.57,5.95,5.14,18.22,45.58,67.34,84.55,98.23,98.49,87.84,68.52,49.04,25.23,8.56,,,,
m11-W-A-75-eyrewell-store600,11,W,A,75,74.85,87.78,92.96,82.82,67.37,48.28,14.75,5.75,4.98,18.36,45.96,67.22,84.53,98.25,98.37,87.88,68.5,48.87,25.26,8.52,,,,
m11-W-A-95-eyrewell-store600,11,W,A,95,74.76,87.7,93.38,82.87,67.68,48.25,14.76,5.66,5.04,18.33,45.6,67.32,84.56,98.3,98.55,87.84,68.47,49.21,25.22,8.65,,,,
m11-W-C-25-eyrewell-store600,11,W,C,25,65.51,87.33,93.93,83.32,67.57,48.39,14.54,5.87,5.14,18.29,45.65,67.0,81.53,96.64,98.59,88.63,68.83,49.23,25.28,8.45,,,,
m11-W-C-5-eyrewell-store600,11,W,C,5,65.7,87.41,93.78,83.29,67.5,48.36,14.62,5.77,5.08,18.31,45.57,67.24,81.62,96.62,98.66,88.7,68.87,49.22,25.32,8.6,,,,
m11-W-C-50-eyrewell-store600,11,W,C,50,65.47,87.28,94.13,83.36,67.61,48.41,14.66,5.69,5.1,18.18,45.57,67.11,81.53,96.64,98.59,88.58,68.98,49.14,25.23,8.7,,,,
m11-W-C-75-eyrewell-store600,11,W,C,75,65.88,87.49,93.98,83.31,67.65,48.36,14.72,5.62,5.14,18.1,45.62,67.12,81.65,96.64,98.6,88.39,68.86,49.37,25.2,8.6,,,,
m11-W-C-95-eyrewell-store600,11,W,C,95,65.5,87.37,93.89,83.46,67.66,48.31,14.5,5.65,5.29,18.14,45.4,67.24,81.67,96.55,98.67,88.5,68.77,49.22,25.24,8.61,,,,
m11-W-H-25-eyrewell-store600,11,W,H,25,83.77,87.48,91.48,82.06,67.21,48.28,14.51,5.69,5.01,18.13,45.46,67.49,88.44,99.55,98.02,87.0,67.98,48.78,25.16,8.56,,,,
m11-W-H-5-eyrewell-store600,11,W,H,5,83.6,87.34,91.85,81.98,67.26,48.14,14.67,5.77,5.31,17.92,45.37,67.41,88.4,99.64,98.25,87.0,68.07,48.82,25.16,8.47,,,,
m11-W-H-50-eyrewell-store600,11,W,H,50,83.55,87.37,91.85,81.89,67.05,48.1,14.67,5.69,5.05,18.34,45.46,67.25,88.21,99.52,98.14,87.05,68.04,49.0,25.13,8.44,,,,
m11-W-H-75-eyrewell-store600,11,W,H,75,83.74,87.6,91.78,82.03,67.09,48.1,14.55,5.76,5.1,18.21,45.41,67.42,88.48,99.65,98.2,87.07,68.13,48.85,25.27,8.54,,,,
m11-W-H-95-eyrewell-store600,11,W,H,95,83.63,87.43,91.87,81.98,66.87,48.06,14.5,5.78,4.99,18.21,45.08,67.7,88.37,99.73,98.13,87.07,68.03,48.87,25.08,8.61,,,,
m12-A-A-25-eyrewell-store600,12,A,A,25,87.7,93.3,83.04,67.41,48.29,14.62,5.66,5.12,18.14,45.74,67.28,87.03,98.1,98.46,87.9,68.56,48.83,25.36,8.48,,,,,
m12-A-A-5-eyrewell-store600,12,A,A,5,87.79,93.27,82.78,67.57,48.11,14.7,5.78,5.09,18.17,45.7,67.29,86.88,98.33,98.42,87.83,68.45,49.16,25.12,8.63,,,,,
m12-A-A-50-eyrewell-store600,12,A,A,50,87.94,93.12,83.1,67.44,48.34,14.55,5.9,5.08,17.98,45.56,67.49,86.96,98.36,98.34,87.88,68.3,49.05,25.26,8.54,,,,,
m12-A-A-75-eyrewell-store600,12,A,A,75,87.98,93.21,83.0,67.55,48.31,14.7,5.75,5.01,18.18,45.79,67.38,87.04,98.18,98.52,87.8,68.57,48.93,25.31,8.66,,,,,
m12-A-A-95-eyrewell-store600,12,A,A,95,87.81,93.49,83.06,67.47,48.41,14.71,5.91,5.4,18.39,45.6,67.61,86.97,98.32,98.4,87.9,68.58,49.07,25.29,8.56,,,,,
m12-A-C-25-eyrewell-store600,12,A,C,25,78.32,92.96,83.8,67.9,48.45,14.67,5.65,5.05,18.08,45.61,67.45,86.92,95.14,96.85,88.75,69.39,49.41,25.39,8.65,,,,,
m12-A-C-5-eyrewell-store600,12,A,C,5,78.36,93.04,83.63,67.93,48.41,14.89,5.79,5.11,18.16,45.71,67.37,87.03,94.79,96.67,88.94,69.16,49.3,25.44,8.71,,,,,
m12-A-C-50-eyrewell-store600,12,A,C,50,78.39,93.1,83.71,67.88,48.35,14.54,5.73,5.12,18.44,45.63,67.42,86.92,94.78,96.74,88.9,69.3,49.34,25.31,8.75,,,,,
m12-A-C-75-eyrewell-store600,12,A,C,75,78.39,93.17,83.71,67.86,48.45,14.57,5.78,5.21,18.16,45.57,67.39,86.94,94.93,96.6,88.89,69.22,49.42,25.47,8.55,,,,,
m12-A-C-95-eyrewell-store600,12,A,C,95,78.31,93.0,83.64,67.96,48.49,14.58,5.62,5.13,18.24,45.71,67.55,87.03,94.9,96.6,89.08,69.36,49.28,25.48,8.75,,,,,
m12-A-H-25-eyrewell-store600,12,A,H,25,94.3,92.82,81.61,66.84,47.94,14.51,5.61,5.05,18.06,45.49,67.2,86.93,99.19,99.62,86.71,67.82,48.53,25.14,8.55,,,,,
m12-A-H-5-eyrewell-store600,12,A,H,5,94.45,92.8,81.63,66.92,47.97,14.47,5.7,4.99,18.22,45.34,67.39,87.08,99.29,99.52,86.7,67.85,48.67,25.13,8.49,,,,,
m12-A-H-50-eyrewell-store600,12,A,H,50,94.08,92.89,81.63,66.88,47.82,14.6,5.57,5.12,18.17,45.35,67.4,86.93,99.36,99.54,86.51,67.56,48.52,25.01,8.44,,,,,
m12-A-H-75-eyrewell-store600,12,A,H,75,93.98,92.81,81.49,66.88,48.03,14.63,5.66,5.11,18.24,45.48,67.37,86.92,99.31,99.56,86.73,67.5,48.72,25.15,8.4,,,,,
m12-A-H-95-eyrewell-store600,12,A,H,95,94.06,92.92,81.58,66.88,48.02,14.63,5.65,4.99,18.16,45.16,67.51,86.95,99.34,99.53,86.62,67.71,48.57,25.11,8.27,,,,,
m12-D-A-25-eyrewell-store600,12,D,A,25,89.33,93.42,83.05,67.4,48.36,14.65,5.8,5.17,18.33,45.57,67.4,87.34,100.68,98.29,87.77,68.71,49.06,25.2,8.48,,,,,
m12-D-A-5-eyrewell-store600,12,D,A,5,89.43,93.5,82.9,67.73,48.3,14.64,5.61,5.27,18.28,45.7,67.39,87.26,100.77,98.36,88.0,68.54,49.05,25.31,8.59,,,,,
m12-D-A-50-eyrewell-store600,12,D,A,50,89.38,93.27,83.08,67.65,48.33,14.55,5.78,5.06,18.24,45.61,67.59,87.21,100.67,98.45,87.95,68.64,49.12,25.16,8.75,,,,,
m12-D-A-75-eyrewell-store600,12,D,A,75,89.42,93.42,83.2,67.45,48.29,14.63,5.78,5.22,18.27,45.5,67.47,87.35,100.67,98.3,87.98,68.52,49.03,25.3,8.57,,,,,
m12-D-A-95-eyrewell-store600,12,D,A,95,89.44,93.27,82.91,67.43,48.3,14.64,5.72,5.1,18.1,45.41,67.35,87.22,100.82,98.34,87.98,68.52,49.14,25.27,8.6,,,,,
m12-D-H-25-eyrewell-store600,12,D,H,25,97.56,92.7,81.86,67.01,48.07,14.66,5.55,4.95,18.16,45.43,67.39,87.32,103.06,99.73,86.55,67.83,48.54,25.05,8.48,,,,,
m12-D-H-5-eyrewell-store600,12,D,H,5,97.56,93.05,81.83,66.84,47.91,14.5,5.66,5.05,18.15,45.36,67.28,87.25,102.97,99.74,86.51,67.63,48.65,25.08,8.4,,,,,
m12-D-H-50-eyrewell-store600,12,D,H,50,97.6,92.98,81.78,66.96,48.13,14.47,5.69,5.01,18.16,45.49,67.52,87.14,102.91,99.72,86.74,67.65,48.67,25.03,8.45,,,,,
m12-D-H-75-eyrewell-store600,12,D,H,75,97.6,92.9,81.7,67.03,48.04,14.53,5.82,5.03,18.15,45.25,67.41,87.39,103.13,99.79,86.64,67.76,48.79,25.2,8.6,,,,,
m12-D-H-95-eyrewell-store600,12,D,H,95,97.7,92.94,81.91,67.12,48.14,14.45,5.65,5.11,18.33,45.54,67.39,87.24,103.1,99.75,86.81,67.52,48.65,25.09,8.53,,,,,
m12-W-A-25-eyrewell-store600,12,W,A,25,86.62,93.19,82.98,67.42,48.36,14.72,5.79,5.18,18.34,45.85,67.45,86.7,95.96,98.51,87.63,68.3,48.99,25.15,8.56,,,,,
m12-W-A-5-eyrewell-store600,12,W,A,5,87.04,93.07,82.88,67.51,48.27,14.49,5.8,5.05,18.17,45.48,67.39,86.81,95.84,98.65,87.79,68.45,49.01,25.28,8.53,,,,,
m12-W-A-50-eyrewell-store600,12,W,A,50,86.79,93.18,82.9,67.5,48.24,14.57,5.8,5.05,18.19,45.58,67.63,86.93,95.91,98.52,87.63,68.32,49.07,25.25,8.51,,,,,
m12-W-A-75-eyrewell-store600,12,W,A,75,87.01,93.06,82.8,67.49,48.43,14.84,5.74,5.13,18.29,45.46,67.35,86.88,95.79,98.58,87.65,68.33,48.95,25.29,8.58,,,,,
m12-W-A-95-eyrewell-store600,12,W,A,95,86.87,93.28,82.83,67.51,48.33,14.67,5.69,5.03,18.2,45.61,67.37,86.81,95.62,98.45,87.67,68.43,49.06,25.17,8.58,,,,,
m12-W-C-25-eyrewell-store600,12,W,C,25,73.73,92.66,83.82,67.94,48.46,14.76,5.81,5.17,18.51,45.59,67.75,86.71,90.46,96.31,89.02,69.43,49.48,25.42,8.71,,,,,
m12-W-C-5-eyrewell-store600,12,W,C,5,73.98,92.93,84.11,68.09,48.52,14.74,5.75,5.17,18.44,45.55,67.48,86.7,90.27,96.29,89.2,69.4,49.46,25.38,8.66,,,,,
m12-W-C-50-eyrewell-store600,12,W,C,50,73.61,92.89,83.73,67.92,48.52,14.66,5.76,5.11,18.39,45.64,67.42,86.84,90.21,96.27,89.03,69.47,49.33,25.55,8.83,,,,,
m12-W-C-75-eyrewell-store600,12,W,C,75,73.37,92.91,83.58,67.95,48.46,14.57,5.84,5.23,18.27,45.46,67.65,86.76,90.4,96.22,89.08,69.35,49.49,25.48,8.73,,,,,
m12-W-C-95-eyrewell-store600,12,W,C,95,73.64,92.94,83.76,67.89,48.53,14.69,5.81,5.03,18.17,45.83,67.39,86.6,90.49,96.16,89.01,69.44,49.39,25.46,8.63,,,,,
m12-W-H-25-eyrewell-store600,12,W,H,25,94.41,92.96,81.48,66.72,47.83,14.64,5.74,4.9,18.14,45.52,67.31,86.84,96.97,99.77,86.15,67.48,48.52,24.96,8.39,,,,,
m12-W-H-5-eyrewell-store600,12,W,H,5,94.41,92.88,81.62,66.92,47.97,14.46,5.67,5.0,18.27,45.25,67.29,86.73,96.92,99.94,86.43,67.48,48.71,25.05,8.54,,,,,
m12-W-H-50-eyrewell-store600,12,W,H,50,94.4,92.94,81.73,66.83,47.92,14.51,5.56,5.13,17.99,45.38,67.37,86.83,96.93,99.85,86.4,67.43,48.62,25.03,8.56,,,,,
m12-W-H-75-eyrewell-store600,12,W,H,75,94.36,92.86,81.59,66.89,48.0,14.5,5.68,5.06,18.04,45.32,67.37,86.77,96.97,99.78,86.31,67.44,48.45,25.03,8.42,,,,,
m12-W-H-95-eyrewell-store600,12,W,H,95,94.44,92.87,81.59,66.77,48.2,14.55,5.64,4.99,18.0,45.46,67.39,86.89,96.97,99.7,86.39,67.52,48.52,25.03,8.44,,,,,
