,month,precip,temp,rest,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
m01-A-A-25-eyrewell-irrigated,01,A,A,25,91.63,81.48,66.43,47.63,14.47,5.56,4.91,17.78,44.65,66.54,86.34,97.38,97.46,86.96,67.45,48.64,24.9,8.42,,,,,,
m01-A-A-5-eyrewell-irrigated,01,A,A,5,91.6,81.46,66.3,47.55,14.31,5.61,4.97,17.8,44.62,66.74,86.15,97.28,97.66,86.93,67.71,48.7,24.89,8.28,,,,,,
m01-A-A-50-eyrewell-irrigated,01,A,A,50,91.4,81.34,66.33,47.49,14.48,5.45,4.87,17.95,44.84,66.71,86.21,97.45,97.25,86.61,67.76,48.54,25.01,8.45,,,,,,
m01-A-A-75-eyrewell-irrigated,01,A,A,75,87.62,80.24,66.16,47.57,14.31,5.34,4.87,17.51,44.77,66.48,86.13,97.19,92.99,84.74,67.65,48.42,24.94,8.34,,,,,,
m01-A-A-95-eyrewell-irrigated,01,A,A,95,76.91,76.88,65.43,47.22,14.2,5.26,4.71,17.51,44.26,65.95,85.92,96.53,82.48,80.23,66.67,48.21,24.79,8.26,,,,,,
m01-A-C-25-eyrewell-irrigated,01,A,C,25,83.41,81.56,66.98,47.98,14.55,5.59,4.96,17.91,44.96,66.75,86.14,97.24,93.73,86.05,68.64,49.3,25.25,8.65,,,,,,
m01-A-C-5-eyrewell-irrigated,01,A,C,5,83.24,81.82,67.0,48.03,14.58,5.72,4.91,18.16,44.96,66.54,86.33,97.39,93.78,86.09,68.57,49.18,25.14,8.6,,,,,,
m01-A-C-50-eyrewell-irrigated,01,A,C,50,83.36,81.73,67.0,47.88,14.48,5.74,4.93,17.86,45.02,66.61,86.31,97.23,93.69,86.02,68.59,48.96,25.09,8.76,,,,,,
m01-A-C-75-eyrewell-irrigated,01,A,C,75,81.5,80.76,66.96,47.92,14.58,5.54,4.93,17.9,44.85,66.6,86.2,97.18,91.19,84.94,68.58,49.1,25.07,8.54,,,,,,
m01-A-C-95-eyrewell-irrigated,01,A,C,95,72.89,77.46,66.32,47.51,14.47,5.64,4.88,17.92,44.47,66.24,85.82,96.67,81.57,80.86,68.0,48.65,24.94,8.36,,,,,,
m01-A-H-25-eyrewell-irrigated,01,A,H,25,96.86,81.03,65.21,47.04,14.38,5.36,4.66,17.42,44.46,66.32,86.16,97.22,99.4,87.15,66.27,47.96,24.63,8.35,,,,,,
m01-A-H-5-eyrewell-irrigated,01,A,H,5,96.75,81.06,65.26,46.93,14.34,5.26,4.78,17.38,44.23,66.2,86.03,97.34,99.46,87.21,66.46,47.92,24.79,8.31,,,,,,
m01-A-H-50-eyrewell-irrigated,01,A,H,50,96.76,80.86,65.34,47.04,14.17,5.34,4.7,17.56,44.47,66.02,86.22,97.32,99.21,87.01,66.64,47.91,24.73,8.28,,,,,,
m01-A-H-75-eyrewell-irrigated,01,A,H,75,92.07,79.62,65.28,47.1,14.33,5.39,4.62,17.57,44.61,66.24,86.11,96.82,94.5,84.87,66.49,47.93,24.84,8.22,,,,,,
m01-A-H-95-eyrewell-irrigated,01,A,H,95,79.58,75.82,64.3,46.64,14.06,5.36,4.55,17.3,44.07,65.81,85.73,96.37,82.16,79.24,65.24,47.45,24.49,8.07,,,,,,
m01-D-A-25-eyrewell-irrigated,01,D,A,25,93.24,77.53,65.28,47.43,14.44,5.65,4.73,17.76,44.3,66.45,86.03,97.47,99.49,82.73,66.47,48.42,25.07,8.41,,,,,,
m01-D-A-5-eyrewell-irrigated,01,D,A,5,93.36,78.44,65.29,47.41,14.47,5.64,4.7,17.71,44.73,66.24,86.13,97.46,99.81,83.02,66.6,48.54,24.89,8.59,,,,,,
m01-D-A-50-eyrewell-irrigated,01,D,A,50,91.81,75.41,64.93,47.29,14.51,5.57,4.92,17.71,44.56,66.47,86.06,97.42,97.03,80.11,66.53,48.39,25.11,8.4,,,,,,
m01-D-A-75-eyrewell-irrigated,01,D,A,75,71.94,66.28,62.88,46.23,14.0,5.17,4.45,17.03,43.58,65.26,85.42,95.89,77.03,68.96,63.69,47.12,24.14,7.9,,,,,,
m01-D-A-95-eyrewell-irrigated,01,D,A,95,36.37,47.75,51.65,40.06,12.48,3.9,3.09,14.31,38.78,60.55,82.81,91.15,42.34,46.74,51.6,39.85,21.14,6.13,,,,,,
m01-D-C-25-eyrewell-irrigated,01,D,C,25,85.18,77.84,66.19,47.76,14.39,5.51,4.96,17.56,44.82,66.66,86.07,97.42,95.58,81.67,67.34,49.06,25.16,8.58,,,,,,
m01-D-C-5-eyrewell-irrigated,01,D,C,5,85.1,78.53,66.21,47.77,14.54,5.58,4.93,17.86,44.94,66.68,86.16,97.32,95.57,82.67,67.73,49.08,25.14,8.38,,,,,,
m01-D-C-50-eyrewell-irrigated,01,D,C,50,84.17,75.64,65.73,47.73,14.32,5.54,4.96,17.71,44.71,66.44,86.07,97.14,93.77,79.25,67.37,49.0,25.12,8.47,,,,,,
m01-D-C-75-eyrewell-irrigated,01,D,C,75,65.48,65.68,63.38,46.38,14.16,5.37,4.47,17.13,43.82,65.31,85.3,95.72,74.61,67.35,64.47,47.38,24.29,8.08,,,,,,
m01-D-C-95-eyrewell-irrigated,01,D,C,95,32.43,46.1,51.2,39.83,12.42,3.86,2.97,14.12,38.41,60.36,82.53,90.93,39.87,44.27,50.64,39.47,20.63,6.07,,,,,,
m01-D-H-25-eyrewell-irrigated,01,D,H,25,97.35,75.91,64.02,46.74,14.17,5.42,4.62,17.51,44.29,66.06,85.94,97.27,99.69,81.79,65.28,47.66,24.7,8.15,,,,,,
m01-D-H-5-eyrewell-irrigated,01,D,H,5,97.69,76.99,64.24,46.84,14.21,5.15,4.72,17.55,44.5,65.99,86.11,97.32,100.51,83.11,65.27,47.81,24.65,8.22,,,,,,
m01-D-H-50-eyrewell-irrigated,01,D,H,50,94.54,73.53,63.67,46.76,14.4,5.39,4.69,17.47,44.17,65.97,85.97,97.07,96.4,79.16,64.81,47.75,24.51,8.17,,,,,,
m01-D-H-75-eyrewell-irrigated,01,D,H,75,71.71,63.78,61.08,45.29,13.73,4.94,4.22,16.49,43.05,64.79,85.16,95.38,73.74,67.38,61.97,46.04,23.83,7.79,,,,,,
m01-D-H-95-eyrewell-irrigated,01,D,H,95,34.71,45.04,49.01,38.52,11.92,3.58,2.89,13.73,37.67,59.68,82.35,90.21,39.56,43.46,48.06,38.15,20.17,5.68,,,,,,
m01-W-A-25-eyrewell-irrigated,01,W,A,25,89.31,81.65,66.34,47.5,14.46,5.65,4.91,17.98,44.74,66.56,86.18,97.11,95.68,86.69,67.76,48.83,25.06,8.54,,,,,,
m01-W-A-5-eyrewell-irrigated,01,W,A,5,89.46,81.69,66.51,47.59,14.33,5.54,4.81,17.61,44.97,66.38,86.25,97.15,95.75,86.74,67.82,48.61,24.72,8.59,,,,,,
m01-W-A-50-eyrewell-irrigated,01,W,A,50,89.55,81.53,66.14,47.3,14.54,5.55,4.8,17.94,44.84,66.3,86.23,97.16,95.5,86.74,67.95,48.65,24.94,8.5,,,,,,
m01-W-A-75-eyrewell-irrigated,01,W,A,75,88.75,81.28,66.16,47.53,14.45,5.55,4.93,17.72,44.92,66.59,86.23,97.12,94.69,86.18,67.65,48.63,25.1,8.4,,,,,,
m01-W-A-95-eyrewell-irrigated,01,W,A,95,86.47,80.51,66.24,47.7,14.51,5.52,4.84,17.74,44.67,66.51,86.33,96.96,92.24,85.08,67.5,48.63,25.08,8.5,,,,,,
m01-W-C-25-eyrewell-irrigated,01,W,C,25,79.58,81.68,66.83,47.76,14.55,5.66,4.91,17.92,44.69,66.66,86.19,96.84,90.3,85.72,68.67,49.21,25.38,8.59,,,,,,
m01-W-C-5-eyrewell-irrigated,01,W,C,5,79.66,81.79,66.91,47.93,14.53,5.79,4.86,18.12,45.09,66.53,86.26,96.88,90.51,85.75,68.66,49.17,25.15,8.59,,,,,,
m01-W-C-50-eyrewell-irrigated,01,W,C,50,79.75,81.57,67.11,47.75,14.41,5.55,4.91,18.23,45.0,66.75,86.31,96.89,90.36,85.66,68.64,49.09,25.23,8.62,,,,,,
m01-W-C-75-eyrewell-irrigated,01,W,C,75,79.18,81.54,67.01,47.82,14.35,5.84,4.96,17.79,45.07,66.59,86.19,97.06,89.83,85.38,68.67,49.11,25.22,8.59,,,,,,
m01-W-C-95-eyrewell-irrigated,01,W,C,95,77.4,80.41,66.86,47.77,14.45,5.66,4.87,18.02,44.89,66.64,86.16,96.72,87.59,83.99,68.53,49.02,25.12,8.65,,,,,,
m01-W-H-25-eyrewell-irrigated,01,W,H,25,94.03,80.62,64.79,46.74,14.14,5.26,4.8,17.35,44.4,66.11,86.01,96.79,96.03,86.98,66.07,47.73,24.68,8.11,,,,,,
m01-W-H-5-eyrewell-irrigated,01,W,H,5,94.07,80.53,64.73,46.82,14.35,5.34,4.73,17.46,44.28,66.19,86.21,96.67,96.0,86.98,65.88,47.65,24.52,8.21,,,,,,
m01-W-H-50-eyrewell-irrigated,01,W,H,50,93.59,80.46,64.86,46.86,14.3,5.39,4.69,17.57,44.26,66.34,86.09,96.78,95.8,86.81,65.96,47.62,24.63,8.03,,,,,,
m01-W-H-75-eyrewell-irrigated,01,W,H,75,91.74,79.98,64.8,46.7,14.31,5.32,4.77,17.55,44.55,66.3,86.05,96.64,93.93,85.65,66.02,47.74,24.71,8.16,,,,,,
m01-W-H-95-eyrewell-irrigated,01,W,H,95,88.29,79.02,64.5,46.58,14.08,5.33,4.73,17.46,44.13,66.12,86.18,96.4,90.04,84.15,65.9,47.68,24.57,8.03,,,,,,
m02-A-A-25-eyrewell-irrigated,02,A,A,25,81.6,66.26,47.57,14.35,5.69,4.91,17.63,44.78,66.65,86.07,97.39,97.6,86.93,67.74,48.58,25.04,8.46,,,,,,,
m02-A-A-5-eyrewell-irrigated,02,A,A,5,81.52,66.42,47.58,14.51,5.64,4.94,17.74,44.63,66.49,86.18,97.36,97.33,86.98,67.6,48.51,25.02,8.48,,,,,,,
m02-A-A-50-eyrewell-irrigated,02,A,A,50,81.51,66.17,47.59,14.39,5.4,4.77,17.95,44.89,66.61,86.09,97.3,97.38,86.77,67.7,48.67,25.0,8.26,,,,,,,
m02-A-A-75-eyrewell-irrigated,02,A,A,75,76.78,64.6,47.29,14.25,5.54,4.78,17.69,44.49,66.31,85.92,97.12,96.91,81.57,65.93,48.42,25.03,8.42,,,,,,,
m02-A-A-95-eyrewell-irrigated,02,A,A,95,55.72,55.38,44.56,13.52,4.86,4.13,16.52,42.55,64.44,85.05,95.72,94.95,59.72,55.17,45.21,23.43,7.56,,,,,,,
m02-A-C-25-eyrewell-irrigated,02,A,C,25,75.87,66.17,47.96,14.43,5.59,4.87,17.99,44.97,66.56,86.26,97.41,97.33,82.7,67.34,48.96,25.2,8.58,,,,,,,
m02-A-C-5-eyrewell-irrigated,02,A,C,5,75.87,66.11,47.86,14.77,5.63,5.09,17.84,44.92,66.5,86.26,97.36,97.33,82.93,67.45,49.06,25.23,8.56,,,,,,,
m02-A-C-50-eyrewell-irrigated,02,A,C,50,75.79,66.3,47.91,14.46,5.63,4.74,18.02,44.92,66.74,86.12,97.26,97.37,82.82,67.41,48.97,25.06,8.58,,,,,,,
m02-A-C-75-eyrewell-irrigated,02,A,C,75,73.34,65.04,47.85,14.53,5.65,4.93,18.02,44.88,66.54,86.1,97.19,96.92,79.74,66.47,48.77,25.31,8.52,,,,,,,
m02-A-C-95-eyrewell-irrigated,02,A,C,95,56.37,57.16,45.31,13.78,4.94,4.18,16.86,43.31,64.81,85.21,96.04,95.42,62.1,57.19,46.15,23.93,7.96,,,,,,,
m02-A-H-25-eyrewell-irrigated,02,A,H,25,87.47,66.58,47.01,14.32,5.3,4.66,17.61,44.43,66.34,86.27,97.27,97.55,91.28,67.92,47.99,24.83,8.37,,,,,,,
m02-A-H-5-eyrewell-irrigated,02,A,H,5,87.51,66.45,46.98,14.2,5.45,4.71,17.61,44.46,66.17,86.18,97.02,97.63,91.25,68.12,47.99,24.75,8.26,,,,,,,
m02-A-H-50-eyrewell-irrigated,02,A,H,50,87.47,66.56,47.06,14.11,5.49,4.73,17.52,44.59,66.22,86.31,97.26,97.4,90.96,67.88,48.07,24.83,8.35,,,,,,,
m02-A-H-75-eyrewell-irrigated,02,A,H,75,81.69,64.72,46.76,14.18,5.21,4.71,17.59,44.32,66.02,86.09,97.09,96.95,84.56,65.45,47.73,24.72,8.24,,,,,,,
m02-A-H-95-eyrewell-irrigated,02,A,H,95,55.95,52.91,43.37,13.29,4.61,3.94,16.1,41.81,63.76,84.69,95.29,95.07,58.84,51.46,43.78,22.77,7.15,,,,,,,
m02-D-A-25-eyrewell-irrigated,02,D,A,25,72.13,54.78,45.39,14.14,5.16,4.53,17.13,43.55,65.58,85.48,96.39,96.2,76.66,55.4,45.79,24.17,7.97,,,,,,,
m02-D-A-5-eyrewell-irrigated,02,D,A,5,77.99,58.6,46.08,14.17,5.33,4.72,17.42,44.12,66.01,85.75,96.89,96.86,82.5,60.03,46.64,24.59,8.12,,,,,,,
m02-D-A-50-eyrewell-irrigated,02,D,A,50,32.35,27.28,34.28,11.22,3.16,2.28,12.52,35.81,57.45,81.34,90.89,90.25,35.31,26.34,33.04,18.58,4.93,,,,,,,
m02-D-A-75-eyrewell-irrigated,02,D,A,75,28.85,22.62,32.09,10.95,2.79,2.02,11.63,34.43,55.9,80.42,89.6,89.08,31.37,21.48,30.29,17.19,4.68,,,,,,,
m02-D-A-95-eyrewell-irrigated,02,D,A,95,27.12,18.96,30.28,10.28,2.5,1.7,10.77,33.15,54.46,79.48,88.73,88.63,29.71,18.39,28.54,16.3,4.51,,,,,,,
m02-D-H-25-eyrewell-irrigated,02,D,H,25,72.22,52.48,44.26,13.7,4.97,4.3,16.48,42.69,64.69,85.33,96.01,95.65,74.95,52.83,44.56,23.63,7.71,,,,,,,
m02-D-H-5-eyrewell-irrigated,02,D,H,5,79.27,57.08,45.24,14.06,5.1,4.43,17.13,43.73,65.27,85.73,96.77,96.47,82.09,57.88,45.83,24.13,7.92,,,,,,,
m02-D-H-50-eyrewell-irrigated,02,D,H,50,30.8,24.35,32.4,10.67,2.84,1.98,11.35,34.6,55.99,80.52,89.88,89.53,33.6,23.4,31.13,17.62,4.58,,,,,,,
m02-D-H-75-eyrewell-irrigated,02,D,H,75,27.32,19.56,30.1,10.11,2.55,1.7,10.72,33.07,54.47,79.56,88.7,88.44,30.0,19.03,28.4,16.28,4.34,,,,,,,
m02-D-H-95-eyrewell-irrigated,02,D,H,95,25.57,16.49,28.44,9.87,2.26,1.46,10.16,32.14,53.54,78.84,87.85,87.81,28.21,15.39,26.1,15.15,4.12,,,,,,,
m02-W-A-25-eyrewell-irrigated,02,W,A,25,81.67,66.34,47.6,14.44,5.53,4.85,17.55,44.8,66.56,86.12,97.41,97.23,86.94,67.79,48.61,24.83,8.58,,,,,,,
m02-W-A-5-eyrewell-irrigated,02,W,A,5,81.57,66.45,47.56,14.51,5.39,4.86,17.74,44.77,66.51,86.3,97.4,97.3,86.88,67.7,48.6,25.03,8.31,,,,,,,
m02-W-A-50-eyrewell-irrigated,02,W,A,50,81.62,66.36,47.43,14.38,5.66,4.73,17.65,44.76,66.42,86.17,97.35,97.44,87.02,67.72,48.59,24.81,8.38,,,,,,,
m02-W-A-75-eyrewell-irrigated,02,W,A,75,79.91,65.87,47.56,14.32,5.44,4.84,18.01,44.66,66.42,86.17,97.34,97.12,85.17,66.98,48.48,24.94,8.43,,,,,,,
m02-W-A-95-eyrewell-irrigated,02,W,A,95,74.09,63.58,46.92,14.22,5.41,4.69,17.42,44.24,66.1,86.05,96.84,96.43,79.14,64.11,47.83,24.63,8.17,,,,,,,
m02-W-C-25-eyrewell-irrigated,02,W,C,25,72.12,66.03,47.73,14.5,5.57,5.0,17.87,44.7,66.72,86.19,97.27,96.81,79.21,67.26,49.0,25.23,8.44,,,,,,,
m02-W-C-5-eyrewell-irrigated,02,W,C,5,72.16,65.91,47.9,14.55,5.4,4.91,17.99,44.8,66.67,86.09,97.3,96.85,79.15,67.18,48.82,25.18,8.59,,,,,,,
m02-W-C-50-eyrewell-irrigated,02,W,C,50,72.13,65.87,47.93,14.51,5.7,4.94,17.87,44.93,66.72,86.19,97.36,96.64,79.12,67.32,49.02,25.16,8.36,,,,,,,
m02-W-C-75-eyrewell-irrigated,02,W,C,75,71.64,65.56,47.87,14.67,5.49,4.81,17.8,44.71,66.49,86.22,97.33,96.51,78.58,66.87,48.7,25.17,8.49,,,,,,,
m02-W-C-95-eyrewell-irrigated,02,W,C,95,68.96,64.4,47.71,14.51,5.53,4.8,17.87,44.7,66.4,85.98,97.19,96.39,75.76,65.47,48.69,24.93,8.63,,,,,,,
m02-W-H-25-eyrewell-irrigated,02,W,H,25,83.02,66.2,46.87,14.22,5.38,4.66,17.56,44.45,66.24,86.2,97.27,96.9,87.07,67.73,47.93,24.75,8.29,,,,,,,
m02-W-H-5-eyrewell-irrigated,02,W,H,5,83.08,66.21,47.0,14.25,5.43,4.68,17.38,44.26,66.12,86.27,97.33,96.98,86.75,67.82,47.92,24.72,8.22,,,,,,,
m02-W-H-50-eyrewell-irrigated,02,W,H,50,83.09,66.08,46.86,14.25,5.47,4.54,17.4,44.2,66.19,86.13,97.15,96.99,86.97,67.82,47.89,24.82,8.27,,,,,,,
m02-W-H-75-eyrewell-irrigated,02,W,H,75,81.8,65.59,46.96,14.25,5.41,4.77,17.55,44.21,66.23,86.2,97.18,96.87,85.74,67.07,47.93,24.63,8.23,,,,,,,
m02-W-H-95-eyrewell-irrigated,02,W,H,95,77.2,63.68,46.53,14.26,5.32,4.56,17.4,43.88,66.08,85.94,97.07,96.45,80.25,64.7,47.49,24.53,8.0,,,,,,,
m03-A-A-25-eyrewell-irrigated,03,A,A,25,66.42,47.57,14.12,5.62,4.85,17.65,44.6,66.45,86.26,97.41,97.41,86.67,67.83,48.63,25.04,8.31,,,,,,,,
m03-A-A-5-eyrewell-irrigated,03,A,A,5,66.4,47.54,14.44,5.5,4.96,17.77,44.87,66.61,86.18,97.49,97.31,86.68,67.82,48.71,24.96,8.59,,,,,,,,
m03-A-A-50-eyrewell-irrigated,03,A,A,50,66.38,47.48,14.37,5.41,4.75,17.91,44.83,66.59,86.26,97.22,97.41,86.8,67.58,48.53,24.94,8.52,,,,,,,,
m03-A-A-75-eyrewell-irrigated,03,A,A,75,63.18,46.57,14.22,5.48,4.69,17.44,44.63,66.25,85.95,97.22,97.2,86.58,64.6,47.36,24.87,8.37,,,,,,,,
m03-A-A-95-eyrewell-irrigated,03,A,A,95,52.5,42.6,13.63,4.93,4.29,16.48,42.9,64.7,85.39,96.01,96.5,85.62,54.14,41.61,23.76,7.69,,,,,,,,
m03-A-C-25-eyrewell-irrigated,03,A,C,25,57.0,46.89,14.46,5.81,5.02,18.04,45.21,66.79,86.05,97.23,97.34,86.32,59.14,47.61,25.14,8.62,,,,,,,,
m03-A-C-5-eyrewell-irrigated,03,A,C,5,57.13,46.93,14.54,5.8,5.0,18.16,45.32,67.03,86.05,97.16,97.28,86.11,58.91,47.51,25.3,8.53,,,,,,,,
m03-A-C-50-eyrewell-irrigated,03,A,C,50,57.11,46.78,14.64,5.77,5.14,18.01,45.01,66.93,86.09,97.47,97.09,86.13,59.01,47.45,25.4,8.61,,,,,,,,
m03-A-C-75-eyrewell-irrigated,03,A,C,75,55.23,46.49,14.42,5.64,4.93,17.93,45.13,66.7,86.09,97.22,97.35,86.01,57.21,46.75,25.1,8.61,,,,,,,,
m03-A-C-95-eyrewell-irrigated,03,A,C,95,48.89,43.94,14.09,5.36,4.64,17.35,44.05,65.64,85.48,96.6,96.55,85.29,50.66,43.02,24.35,8.02,,,,,,,,
m03-A-H-25-eyrewell-irrigated,03,A,H,25,69.23,47.88,14.1,5.41,4.68,17.22,44.08,66.18,86.4,97.3,97.3,86.86,69.99,49.0,24.69,8.18,,,,,,,,
m03-A-H-5-eyrewell-irrigated,03,A,H,5,69.19,47.68,14.21,5.22,4.65,17.39,44.05,66.11,86.25,97.03,97.32,86.86,70.28,49.05,24.69,8.07,,,,,,,,
m03-A-H-50-eyrewell-irrigated,03,A,H,50,68.86,47.54,14.23,5.3,4.55,17.54,43.95,65.86,86.35,97.34,97.16,86.74,69.77,48.82,24.67,8.06,,,,,,,,
m03-A-H-75-eyrewell-irrigated,03,A,H,75,64.44,46.56,14.13,5.17,4.33,17.16,43.69,65.97,86.13,97.02,96.97,86.4,65.06,47.15,24.45,8.11,,,,,,,,
m03-A-H-95-eyrewell-irrigated,03,A,H,95,51.49,41.98,13.54,4.73,3.94,15.86,42.03,63.9,85.34,95.77,96.08,85.5,53.41,40.98,23.34,7.28,,,,,,,,
m03-D-A-25-eyrewell-irrigated,03,D,A,25,68.93,47.56,14.42,5.49,5.03,18.02,44.82,66.61,86.22,97.16,97.39,87.13,70.34,48.71,25.14,8.49,,,,,,,,
m03-D-A-5-eyrewell-irrigated,03,D,A,5,69.6,47.6,14.51,5.61,4.75,18.17,44.96,66.56,86.14,97.35,97.42,87.0,70.95,48.8,24.89,8.4,,,,,,,,
m03-D-A-50-eyrewell-irrigated,03,D,A,50,64.76,46.14,14.32,5.41,4.87,17.69,44.42,66.37,86.04,97.04,97.1,86.74,65.43,46.73,24.83,8.39,,,,,,,,
m03-D-A-75-eyrewell-irrigated,03,D,A,75,58.61,44.17,14.05,5.3,4.58,17.3,43.74,65.64,85.57,96.71,96.75,86.37,59.9,44.07,24.41,8.02,,,,,,,,
m03-D-A-95-eyrewell-irrigated,03,D,A,95,44.75,37.74,13.15,4.51,3.76,15.61,41.24,63.31,84.53,94.9,95.33,84.71,46.27,35.81,22.27,7.01,,,,,,,,
m03-D-C-25-eyrewell-irrigated,03,D,C,25,61.57,47.09,14.48,5.73,5.08,17.97,45.27,66.76,86.19,97.48,97.29,86.52,63.37,48.02,25.15,8.72,,,,,,,,
m03-D-C-5-eyrewell-irrigated,03,D,C,5,61.82,47.17,14.41,5.72,5.18,17.99,45.25,66.73,86.19,97.2,97.53,86.56,63.77,47.84,25.25,8.5,,,,,,,,
m03-D-C-50-eyrewell-irrigated,03,D,C,50,58.68,46.24,14.5,5.6,5.06,17.91,44.85,66.68,85.85,97.17,97.26,86.2,60.02,46.77,25.15,8.57,,,,,,,,
m03-D-C-75-eyrewell-irrigated,03,D,C,75,53.61,44.35,14.31,5.47,4.69,17.58,44.24,65.7,85.74,96.81,96.73,85.76,55.19,44.19,24.54,8.07,,,,,,,,
m03-D-C-95-eyrewell-irrigated,03,D,C,95,42.75,38.77,13.49,4.71,4.03,15.92,41.98,63.85,84.8,95.4,95.59,84.57,43.4,36.83,22.89,7.13,,,,,,,,
m03-D-H-25-eyrewell-irrigated,03,D,H,25,72.07,47.49,14.2,5.39,4.63,17.46,44.15,66.46,86.19,97.15,97.51,87.08,73.09,48.92,24.81,8.3,,,,,,,,
m03-D-H-5-eyrewell-irrigated,03,D,H,5,73.28,47.84,14.33,5.43,4.78,17.32,44.38,66.41,86.17,97.29,97.11,87.32,74.29,49.21,24.75,8.22,,,,,,,,
m03-D-H-50-eyrewell-irrigated,03,D,H,50,65.95,45.94,14.15,5.14,4.32,17.26,43.96,65.96,85.93,97.04,96.98,86.68,67.12,46.79,24.48,8.04,,,,,,,,
m03-D-H-75-eyrewell-irrigated,03,D,H,75,58.74,43.62,13.92,4.93,4.2,16.69,43.08,64.91,85.7,96.32,96.47,86.04,60.21,43.77,23.86,7.73,,,,,,,,
m03-D-H-95-eyrewell-irrigated,03,D,H,95,45.28,37.23,12.92,4.21,3.43,15.13,40.56,62.39,84.34,94.89,95.25,84.53,46.11,36.15,21.95,6.84,,,,,,,,
m03-W-A-25-eyrewell-irrigated,03,W,A,25,62.54,47.56,14.42,5.48,4.78,17.5,44.24,66.34,86.15,97.27,97.3,86.34,63.93,48.35,24.94,8.41,,,,,,,,
m03-W-A-5-eyrewell-irrigated,03,W,A,5,62.46,47.52,14.52,5.39,4.72,17.37,44.6,65.95,86.42,97.23,97.27,86.28,63.8,48.43,25.09,8.39,,,,,,,,
m03-W-A-50-eyrewell-irrigated,03,W,A,50,62.61,47.32,14.33,5.42,4.75,17.65,44.43,66.32,86.16,97.12,97.36,86.48,63.64,48.11,25.09,8.3,,,,,,,,
m03-W-A-75-eyrewell-irrigated,03,W,A,75,62.44,47.29,14.23,5.32,4.68,17.81,44.35,66.35,86.15,97.16,97.26,86.34,63.71,48.27,24.89,8.28,,,,,,,,
m03-W-A-95-eyrewell-irrigated,03,W,A,95,62.24,47.38,14.26,5.46,4.75,17.57,44.69,66.39,86.09,97.33,97.42,86.39,63.33,48.13,24.77,8.23,,,,,,,,
m03-W-C-25-eyrewell-irrigated,03,W,C,25,59.22,47.08,14.48,5.65,5.01,18.12,45.14,66.72,86.21,97.3,97.35,86.31,60.92,47.81,25.19,8.74,,,,,,,,
m03-W-C-5-eyrewell-irrigated,03,W,C,5,58.99,47.07,14.57,5.56,4.97,18.09,45.1,66.78,86.11,97.21,97.26,86.27,60.97,47.77,25.31,8.57,,,,,,,,
m03-W-C-50-eyrewell-irrigated,03,W,C,50,59.14,47.05,14.66,5.62,5.21,17.97,45.0,66.89,86.04,97.2,97.42,86.16,60.71,47.83,25.26,8.63,,,,,,,,
m03-W-C-75-eyrewell-irrigated,03,W,C,75,59.01,46.95,14.39,5.67,5.08,17.99,44.96,66.72,86.21,97.38,97.39,86.3,60.62,47.93,25.23,8.57,,,,,,,,
m03-W-C-95-eyrewell-irrigated,03,W,C,95,58.69,47.03,14.51,5.67,5.06,17.92,44.96,66.78,86.07,97.32,97.35,86.23,60.46,47.6,25.29,8.64,,,,,,,,
m03-W-H-25-eyrewell-irrigated,03,W,H,25,69.8,47.81,14.22,5.32,4.55,17.34,44.11,66.15,86.37,97.12,97.35,86.97,70.58,49.07,24.71,8.05,,,,,,,,
m03-W-H-5-eyrewell-irrigated,03,W,H,5,69.89,47.8,14.08,5.25,4.67,17.22,44.05,66.08,86.41,97.31,97.29,86.83,70.6,49.17,24.72,8.23,,,,,,,,
m03-W-H-50-eyrewell-irrigated,03,W,H,50,69.69,47.72,14.17,5.36,4.73,17.33,44.0,66.04,86.33,97.15,97.25,87.05,70.73,49.12,24.64,8.18,,,,,,,,
m03-W-H-75-eyrewell-irrigated,03,W,H,75,69.33,47.69,14.2,5.44,4.51,17.21,44.04,65.98,86.24,97.25,97.35,86.85,70.12,48.9,24.88,8.22,,,,,,,,
m03-W-H-95-eyrewell-irrigated,03,W,H,95,68.22,47.51,14.14,5.27,4.48,17.26,43.99,65.91,86.31,97.16,97.18,86.73,68.99,48.17,24.73,8.17,,,,,,,,
m04-A-A-25-eyrewell-irrigated,04,A,A,25,47.51,14.4,5.53,4.99,17.6,44.56,66.46,86.15,97.46,97.27,86.72,67.68,48.56,24.97,8.4,,,,,,,,,
m04-A-A-5-eyrewell-irrigated,04,A,A,5,47.59,14.36,5.49,4.97,17.77,44.83,66.74,86.29,97.36,97.34,86.78,67.63,48.59,25.04,8.51,,,,,,,,,
m04-A-A-50-eyrewell-irrigated,04,A,A,50,47.62,14.36,5.49,4.87,17.65,44.83,66.28,86.21,97.24,97.3,86.81,67.65,48.58,24.91,8.36,,,,,,,,,
m04-A-A-75-eyrewell-irrigated,04,A,A,75,47.56,14.49,5.56,4.81,17.53,44.77,66.57,86.24,97.33,97.3,86.76,67.62,48.63,25.13,8.48,,,,,,,,,
m04-A-A-95-eyrewell-irrigated,04,A,A,95,47.36,14.35,5.61,4.86,17.77,44.69,66.68,86.15,97.25,97.3,86.67,67.61,48.36,24.85,8.32,,,,,,,,,
