,month,precip,temp,rest,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
m10-A-C-5-eyrewell-store400,10,A,C,5,37.2,74.57,87.83,92.93,82.37,66.92,47.96,14.43,5.65,4.82,17.95,44.9,57.96,84.92,97.63,98.2,87.87,68.26,48.93,25.21,8.39,,,
m10-A-C-50-eyrewell-store400,10,A,C,50,37.26,74.4,87.69,92.82,82.49,66.98,48.05,14.58,5.71,4.93,17.84,44.91,58.09,84.98,97.64,97.99,88.08,68.43,48.95,25.22,8.58,,,
m10-A-C-75-eyrewell-store400,10,A,C,75,37.28,74.51,87.83,93.01,82.45,66.96,47.97,14.57,5.65,4.98,18.09,44.88,57.77,84.88,97.67,98.23,87.95,68.3,48.9,25.18,8.39,,,
m10-A-C-95-eyrewell-store400,10,A,C,95,37.52,74.62,87.86,92.95,82.48,67.16,48.03,14.67,5.54,4.98,18.08,44.96,57.94,84.87,97.59,98.25,87.88,68.42,48.79,25.3,8.52,,,
m10-A-H-25-eyrewell-store400,10,A,H,25,56.67,76.46,86.64,92.24,82.33,67.18,47.91,14.64,5.71,5.2,18.16,45.54,71.16,88.44,97.88,97.91,87.02,68.11,48.88,25.23,8.51,,,
m10-A-H-5-eyrewell-store400,10,A,H,5,56.39,76.49,86.52,92.28,82.16,67.04,48.08,14.61,5.73,5.01,18.08,45.24,71.3,88.4,97.84,97.79,87.05,67.97,48.75,25.14,8.5,,,
m10-A-H-50-eyrewell-store400,10,A,H,50,56.35,76.52,86.62,92.31,82.2,67.12,48.19,14.54,5.6,4.93,18.15,45.24,71.28,88.13,97.99,97.63,86.81,68.01,48.81,25.21,8.56,,,
m10-A-H-75-eyrewell-store400,10,A,H,75,56.49,76.36,86.47,92.25,82.2,67.15,48.09,14.56,5.6,5.06,18.3,45.22,71.28,88.28,97.94,97.81,87.08,68.04,48.8,25.31,8.56,,,
m10-A-H-95-eyrewell-store400,10,A,H,95,56.77,76.57,86.38,92.27,82.27,67.12,48.15,14.49,5.67,4.97,17.98,45.28,71.31,88.35,97.75,97.77,87.26,68.12,48.86,25.2,8.42,,,
m10-D-A-25-eyrewell-store400,10,D,A,25,48.21,75.59,87.46,92.66,82.46,67.15,48.09,14.58,5.54,5.04,18.1,45.18,69.53,86.65,97.88,98.12,87.59,68.28,48.73,25.17,8.6,,,
m10-D-A-5-eyrewell-store400,10,D,A,5,48.27,75.79,87.31,92.71,82.38,67.03,47.98,14.48,5.57,5.12,18.13,45.3,69.47,86.68,97.83,98.11,87.78,68.04,49.02,25.11,8.37,,,
m10-D-A-50-eyrewell-store400,10,D,A,50,48.18,75.74,87.4,92.73,82.46,67.04,48.0,14.48,5.69,5.0,18.06,45.42,69.48,86.71,97.85,98.32,87.69,68.37,48.63,25.17,8.5,,,
m10-D-A-75-eyrewell-store400,10,D,A,75,48.25,75.76,87.41,92.62,82.41,67.17,47.95,14.7,5.7,5.07,18.27,45.33,69.34,86.71,97.87,98.3,87.66,68.24,48.95,25.16,8.63,,,
m10-D-A-95-eyrewell-store400,10,D,A,95,48.09,75.91,87.32,92.67,82.44,67.15,48.05,14.53,5.58,4.93,18.02,45.3,69.21,86.75,97.78,97.94,87.57,68.25,48.81,25.06,8.67,,,
m10-D-H-25-eyrewell-store400,10,D,H,25,59.16,76.81,86.4,92.13,82.24,67.22,48.11,14.65,5.51,4.84,17.96,45.45,74.41,88.58,97.69,97.8,87.02,68.08,48.9,25.18,8.39,,,
m10-D-H-5-eyrewell-store400,10,D,H,5,59.19,76.78,86.5,92.17,82.17,67.23,47.89,14.51,5.6,5.17,17.94,45.51,74.25,88.7,97.78,97.6,87.03,67.85,48.79,25.21,8.4,,,
m10-D-H-50-eyrewell-store400,10,D,H,50,59.02,76.59,86.56,91.99,82.29,67.09,48.03,14.52,5.62,4.97,18.18,45.64,74.36,88.58,97.86,97.75,87.15,68.11,48.7,25.21,8.45,,,
m10-D-H-75-eyrewell-store400,10,D,H,75,59.09,76.78,86.21,92.09,82.28,67.06,48.08,14.47,5.76,5.02,18.21,45.43,74.17,88.65,97.88,97.69,87.23,68.06,48.7,25.16,8.57,,,
m10-D-H-95-eyrewell-store400,10,D,H,95,59.04,76.71,86.42,92.33,82.39,67.04,48.03,14.45,5.56,5.18,18.05,45.54,74.21,88.57,97.74,97.73,87.05,68.18,48.86,25.24,8.63,,,
m10-W-A-25-eyrewell-store400,10,W,A,25,47.14,75.67,87.3,92.74,82.38,67.23,47.97,14.67,5.68,5.01,18.02,45.07,67.36,86.84,97.85,98.18,87.45,68.21,48.84,25.01,8.49,,,
m10-W-A-5-eyrewell-store400,10,W,A,5,47.21,75.91,87.29,92.59,82.44,67.08,47.98,14.53,5.69,5.05,18.05,45.35,67.54,86.83,97.95,98.17,87.44,68.16,48.94,25.31,8.48,,,
m10-W-A-50-eyrewell-store400,10,W,A,50,47.3,75.72,87.14,92.67,82.45,67.13,48.05,14.66,5.62,4.98,17.94,45.24,67.39,86.77,98.01,98.06,87.52,68.14,48.86,25.05,8.56,,,
m10-W-A-75-eyrewell-store400,10,W,A,75,47.22,75.75,87.32,92.69,82.47,67.19,48.07,14.46,5.59,4.89,18.07,44.94,67.54,86.87,97.94,98.07,87.48,68.21,48.89,25.19,8.48,,,
m10-W-A-95-eyrewell-store400,10,W,A,95,47.27,75.66,87.2,92.78,82.57,67.17,48.16,14.6,5.66,4.95,18.09,45.42,67.48,86.93,97.98,98.04,87.37,68.22,48.86,25.26,8.54,,,
m10-W-C-25-eyrewell-store400,10,W,C,25,36.64,74.64,87.71,92.88,82.56,67.04,47.76,14.44,5.61,5.0,18.07,44.79,56.89,84.73,97.66,98.25,87.84,68.37,49.14,25.22,8.56,,,
m10-W-C-5-eyrewell-store400,10,W,C,5,36.38,74.44,87.84,92.86,82.42,66.93,47.92,14.63,5.53,5.06,18.17,44.72,57.01,84.72,97.56,98.08,87.87,68.57,48.81,25.06,8.41,,,
m10-W-C-50-eyrewell-store400,10,W,C,50,36.62,74.38,87.79,92.82,82.39,67.04,47.87,14.65,5.61,4.94,17.92,45.1,56.52,84.8,97.54,97.99,87.86,68.24,49.04,24.99,8.5,,,
m10-W-C-75-eyrewell-store400,10,W,C,75,36.68,74.4,87.92,93.12,82.37,67.2,47.91,14.66,5.61,5.0,18.2,44.91,56.37,84.78,97.58,98.12,87.94,68.4,48.94,25.17,8.56,,,
m10-W-C-95-eyrewell-store400,10,W,C,95,36.55,74.44,87.81,93.12,82.47,67.04,47.84,14.36,5.52,5.06,17.97,44.81,56.62,84.71,97.57,98.17,87.8,68.29,48.9,25.09,8.42,,,
m10-W-H-25-eyrewell-store400,10,W,H,25,55.25,76.63,86.79,92.42,82.21,67.12,47.97,14.48,5.68,5.06,18.12,45.17,71.43,88.46,97.79,97.81,86.92,67.94,49.01,25.12,8.55,,,
m10-W-H-5-eyrewell-store400,10,W,H,5,55.22,76.57,86.76,92.31,82.2,67.14,48.11,14.65,5.66,4.91,18.04,45.51,71.22,88.41,97.9,97.82,86.97,68.11,48.66,25.06,8.52,,,
m10-W-H-50-eyrewell-store400,10,W,H,50,55.14,76.68,86.88,92.52,82.24,67.09,47.87,14.6,5.67,5.1,18.12,45.31,71.25,88.36,97.84,97.93,87.06,68.03,48.78,25.09,8.51,,,
m10-W-H-75-eyrewell-store400,10,W,H,75,55.3,76.65,86.68,92.46,82.4,67.17,48.02,14.51,5.72,5.23,18.18,45.5,71.31,88.26,97.87,97.63,87.08,68.07,48.91,25.09,8.63,,,
m10-W-H-95-eyrewell-store400,10,W,H,95,55.34,76.48,86.72,92.37,82.31,67.14,48.04,14.52,5.64,5.0,18.16,45.28,71.32,88.38,97.89,97.83,86.96,68.0,48.81,25.2,8.52,,,
m11-A-A-25-eyrewell-store400,11,A,A,25,75.7,87.32,92.56,82.49,67.27,48.09,14.59,5.62,5.09,18.12,45.24,67.08,86.72,97.84,98.08,87.57,68.16,48.74,25.03,8.52,,,,
m11-A-A-5-eyrewell-store400,11,A,A,5,75.63,87.45,92.91,82.35,67.04,47.98,14.51,5.55,5.0,17.92,45.47,67.15,86.59,97.83,98.29,87.36,68.32,48.97,25.13,8.62,,,,
m11-A-A-50-eyrewell-store400,11,A,A,50,75.75,87.3,92.62,82.33,67.18,48.04,14.57,5.71,4.96,18.0,45.21,67.01,86.76,97.88,98.04,87.56,68.35,48.82,25.22,8.44,,,,
m11-A-A-75-eyrewell-store400,11,A,A,75,75.65,87.44,92.65,82.36,67.07,48.03,14.47,5.66,4.96,18.11,45.35,67.13,86.61,97.82,98.01,87.6,68.22,48.78,25.17,8.56,,,,
m11-A-A-95-eyrewell-store400,11,A,A,95,75.77,87.24,92.47,82.39,67.26,48.01,14.63,5.64,5.04,18.04,45.23,66.94,86.74,97.95,98.14,87.6,68.13,48.84,25.15,8.61,,,,
m11-A-C-25-eyrewell-store400,11,A,C,25,62.34,86.46,93.4,82.9,67.3,48.06,14.47,5.75,5.21,18.13,45.29,66.91,81.58,95.47,98.11,88.4,68.83,49.16,25.15,8.53,,,,
m11-A-C-5-eyrewell-store400,11,A,C,5,61.99,86.86,93.54,82.95,67.35,48.12,14.36,5.77,5.0,17.99,45.24,67.0,81.45,95.24,98.19,88.35,68.93,48.95,25.29,8.32,,,,
m11-A-C-50-eyrewell-store400,11,A,C,50,62.1,86.58,93.42,82.94,67.19,48.13,14.45,5.61,4.96,18.07,45.28,66.9,81.59,95.35,98.1,88.4,68.82,49.07,25.24,8.49,,,,
m11-A-C-75-eyrewell-store400,11,A,C,75,62.33,86.7,93.57,83.01,67.22,48.23,14.6,5.68,5.0,17.93,45.26,66.87,81.59,95.44,98.13,88.48,68.65,49.12,25.22,8.49,,,,
m11-A-C-95-eyrewell-store400,11,A,C,95,62.39,86.69,93.52,82.94,67.23,48.0,14.51,5.62,5.07,17.91,45.13,66.78,81.71,95.44,98.19,88.39,68.65,49.05,25.27,8.5,,,,
m11-A-H-25-eyrewell-store400,11,A,H,25,83.91,86.89,91.27,81.44,66.55,47.81,14.35,5.67,4.93,18.01,45.05,67.2,89.0,99.23,97.76,86.64,67.85,48.61,25.15,8.48,,,,
m11-A-H-5-eyrewell-store400,11,A,H,5,83.61,86.85,90.92,81.41,66.87,47.82,14.6,5.57,4.89,18.04,45.16,67.06,88.76,99.26,97.71,86.74,67.86,48.7,25.05,8.43,,,,
m11-A-H-50-eyrewell-store400,11,A,H,50,83.63,86.85,91.36,81.4,66.75,47.81,14.48,5.69,5.04,18.01,45.05,67.03,88.84,99.23,97.74,86.73,67.74,48.58,25.05,8.58,,,,
m11-A-H-75-eyrewell-store400,11,A,H,75,83.75,86.84,91.18,81.42,66.6,47.74,14.53,5.48,4.94,18.13,45.15,67.1,88.95,99.33,97.78,86.78,67.91,48.66,25.02,8.46,,,,
m11-A-H-95-eyrewell-store400,11,A,H,95,83.76,86.72,91.18,81.32,66.61,47.8,14.55,5.7,4.88,18.01,45.35,67.05,88.82,99.24,97.78,86.64,67.72,48.69,24.92,8.47,,,,
m11-D-A-25-eyrewell-store400,11,D,A,25,76.63,87.2,92.62,82.54,67.21,48.05,14.5,5.55,5.08,18.11,45.17,67.12,88.39,97.87,97.99,87.58,68.24,48.93,25.09,8.63,,,,
m11-D-A-5-eyrewell-store400,11,D,A,5,76.7,87.38,92.79,82.44,67.04,47.89,14.42,5.7,5.05,18.02,45.37,67.35,88.29,97.91,98.12,87.49,68.31,48.93,24.99,8.47,,,,
m11-D-A-50-eyrewell-store400,11,D,A,50,76.71,87.28,92.71,82.5,67.23,48.05,14.51,5.8,4.94,18.11,45.15,67.24,88.22,97.81,98.05,87.61,68.32,48.9,25.09,8.44,,,,
m11-D-A-75-eyrewell-store400,11,D,A,75,76.81,87.29,92.64,82.48,67.07,47.86,14.59,5.72,5.05,18.08,45.32,67.11,88.27,97.98,98.08,87.62,68.2,48.8,24.99,8.41,,,,
m11-D-A-95-eyrewell-store400,11,D,A,95,76.7,87.21,92.65,82.45,67.12,48.03,14.61,5.55,5.02,18.12,45.36,67.22,88.18,98.03,98.17,87.58,68.11,48.84,25.06,8.62,,,,
m11-D-C-25-eyrewell-store400,11,D,C,25,69.59,87.06,93.4,83.03,67.28,47.97,14.51,5.69,5.05,17.97,45.28,66.85,85.93,96.6,98.01,88.22,68.62,48.87,25.08,8.66,,,,
m11-D-C-5-eyrewell-store400,11,D,C,5,69.51,87.2,93.23,82.97,67.38,48.09,14.51,5.54,4.92,18.07,45.38,67.08,85.96,96.51,98.2,88.03,68.39,48.99,25.24,8.4,,,,
m11-D-C-50-eyrewell-store400,11,D,C,50,69.41,87.02,93.26,82.96,67.13,48.05,14.53,5.81,5.06,18.1,45.0,67.23,85.87,96.64,98.41,87.98,68.46,48.89,25.11,8.44,,,,
m11-D-C-75-eyrewell-store400,11,D,C,75,69.4,87.01,93.18,82.87,67.31,47.96,14.67,5.67,5.06,18.17,45.03,67.08,85.84,96.55,98.28,88.08,68.49,49.08,25.2,8.42,,,,
m11-D-C-95-eyrewell-store400,11,D,C,95,69.26,87.1,93.32,82.91,67.13,48.12,14.54,5.62,5.04,18.17,45.27,67.1,85.96,96.6,98.27,88.14,68.68,49.04,25.03,8.55,,,,
m11-D-H-25-eyrewell-store400,11,D,H,25,84.76,86.89,91.23,81.41,66.7,47.81,14.59,5.81,4.92,18.01,45.3,67.22,91.16,99.1,97.67,86.84,67.89,48.72,25.07,8.33,,,,
m11-D-H-5-eyrewell-store400,11,D,H,5,84.79,87.08,91.49,81.56,66.69,47.97,14.54,5.59,5.0,17.94,45.13,67.33,91.04,99.06,97.55,86.87,67.79,48.75,25.16,8.46,,,,
m11-D-H-50-eyrewell-store400,11,D,H,50,84.62,87.07,91.31,81.46,66.74,47.9,14.48,5.64,5.04,17.78,45.24,67.25,90.98,99.09,97.69,86.68,67.76,48.77,24.97,8.48,,,,
m11-D-H-75-eyrewell-store400,11,D,H,75,84.58,87.14,91.24,81.63,66.62,47.84,14.51,5.56,4.96,17.95,45.16,67.3,91.11,99.06,97.75,86.59,67.93,48.74,25.14,8.4,,,,
m11-D-H-95-eyrewell-store400,11,D,H,95,84.66,87.22,91.45,81.57,66.78,47.73,14.48,5.66,4.92,17.98,45.2,67.42,90.96,99.16,97.84,86.69,67.99,48.79,25.06,8.45,,,,
m11-W-A-25-eyrewell-store400,11,W,A,25,74.41,87.19,92.46,82.31,67.05,48.08,14.52,5.67,4.95,18.02,45.36,66.9,84.33,97.85,98.12,87.67,68.23,48.88,25.08,8.49,,,,
m11-W-A-5-eyrewell-store400,11,W,A,5,74.36,87.21,92.7,82.31,67.1,47.91,14.68,5.56,5.01,18.12,45.28,66.84,84.21,97.84,98.23,87.75,68.23,48.78,25.06,8.59,,,,
m11-W-A-50-eyrewell-store400,11,W,A,50,74.26,87.07,92.54,82.32,66.94,48.01,14.6,5.61,4.97,18.0,45.44,66.95,84.29,97.74,98.16,87.56,68.34,48.82,25.27,8.56,,,,
m11-W-A-75-eyrewell-store400,11,W,A,75,74.39,87.02,92.74,82.32,67.12,48.06,14.52,5.64,4.98,18.29,45.13,66.95,84.11,97.82,98.24,87.46,68.09,48.85,25.1,8.49,,,,
m11-W-A-95-eyrewell-store400,11,W,A,95,74.35,87.12,92.53,82.36,67.08,48.01,14.45,5.73,4.97,17.97,45.21,67.07,84.09,97.83,98.11,87.6,68.27,48.84,25.12,8.4,,,,
m11-W-C-25-eyrewell-store400,11,W,C,25,65.27,86.97,93.26,82.91,67.12,48.1,14.41,5.63,4.95,17.97,45.13,66.95,81.36,96.19,98.16,88.04,68.69,49.11,25.18,8.57,,,,
m11-W-C-5-eyrewell-store400,11,W,C,5,65.11,87.04,93.29,82.9,67.32,48.07,14.54,5.77,4.98,17.84,45.21,66.9,81.38,96.21,98.31,88.22,68.74,48.99,25.21,8.66,,,,
m11-W-C-50-eyrewell-store400,11,W,C,50,65.27,86.83,93.27,82.76,67.29,48.03,14.53,5.67,5.1,18.17,45.34,66.7,81.52,96.21,98.28,88.36,68.46,48.96,25.23,8.58,,,,
m11-W-C-75-eyrewell-store400,11,W,C,75,65.32,86.88,93.23,82.75,67.19,48.05,14.67,5.62,5.03,17.9,45.22,66.85,81.32,96.1,98.34,88.32,68.54,49.11,25.26,8.44,,,,
m11-W-C-95-eyrewell-store400,11,W,C,95,65.05,86.81,93.22,82.82,67.41,48.01,14.48,5.65,5.04,18.06,45.32,66.89,81.45,96.19,98.33,88.25,68.58,49.07,25.26,8.67,,,,
m11-W-H-25-eyrewell-store400,11,W,H,25,83.27,86.84,91.17,81.5,66.55,47.87,14.46,5.49,4.96,18.0,44.97,66.98,88.04,99.16,97.74,86.57,67.84,48.6,25.02,8.33,,,,
m11-W-H-5-eyrewell-store400,11,W,H,5,83.15,86.93,91.31,81.42,66.71,47.81,14.51,5.55,5.08,18.13,45.05,67.1,88.14,99.33,97.82,86.65,67.92,48.64,24.98,8.54,,,,
m11-W-H-50-eyrewell-store400,11,W,H,50,83.22,86.95,91.23,81.47,66.86,47.77,14.52,5.62,4.94,18.06,45.36,66.88,88.26,99.33,97.7,86.74,67.7,48.79,25.13,8.58,,,,
m11-W-H-75-eyrewell-store400,11,W,H,75,83.23,86.89,91.28,81.46,66.71,47.8,14.54,5.55,4.84,18.06,45.25,66.93,88.18,99.17,97.75,86.79,67.96,48.67,25.25,8.49,,,,
m11-W-H-95-eyrewell-store400,11,W,H,95,83.1,86.91,91.06,81.51,66.78,47.75,14.54,5.63,4.91,18.06,45.17,66.94,88.18,99.48,97.67,86.6,67.75,48.71,25.04,8.56,,,,
m12-A-A-25-eyrewell-store400,12,A,A,25,87.35,92.64,82.44,67.15,48.11,14.49,5.62,5.15,17.89,45.16,67.04,86.77,97.83,98.17,87.47,68.2,48.71,25.11,8.6,,,,,
m12-A-A-5-eyrewell-store400,12,A,A,5,87.41,92.61,82.37,67.05,47.99,14.42,5.77,5.01,18.22,45.27,67.29,86.7,97.85,98.12,87.68,68.41,48.95,25.15,8.51,,,,,
m12-A-A-50-eyrewell-store400,12,A,A,50,87.2,92.68,82.3,67.12,48.0,14.61,5.51,5.08,18.29,45.18,67.05,86.76,97.97,98.13,87.51,68.18,48.93,25.31,8.52,,,,,
m12-A-A-75-eyrewell-store400,12,A,A,75,87.24,92.75,82.43,67.1,48.05,14.53,5.56,4.92,17.94,45.39,67.11,86.8,97.89,98.17,87.44,68.18,48.91,25.37,8.54,,,,,
m12-A-A-95-eyrewell-store400,12,A,A,95,87.26,92.52,82.55,67.12,48.1,14.6,5.55,5.12,18.14,45.12,67.3,86.72,97.74,98.03,87.57,68.31,48.83,25.24,8.57,,,,,
m12-A-C-25-eyrewell-store400,12,A,C,25,77.77,92.54,83.25,67.39,48.17,14.6,5.71,4.89,18.14,45.24,66.92,86.79,94.37,96.29,88.39,68.96,49.29,25.23,8.67,,,,,
m12-A-C-5-eyrewell-store400,12,A,C,5,77.53,92.19,83.29,67.45,48.14,14.61,5.7,5.08,18.1,45.39,67.18,86.63,94.39,96.41,88.47,68.74,49.16,25.33,8.71,,,,,
m12-A-C-50-eyrewell-store400,12,A,C,50,78.15,92.44,83.22,67.4,48.31,14.78,5.65,5.06,18.16,45.32,67.16,86.64,94.46,96.35,88.44,69.1,49.38,25.36,8.73,,,,,
m12-A-C-75-eyrewell-store400,12,A,C,75,77.94,92.38,83.26,67.46,48.33,14.72,5.69,5.02,17.97,45.27,67.08,86.56,94.4,96.33,88.38,69.0,49.2,25.3,8.65,,,,,
m12-A-C-95-eyrewell-store400,12,A,C,95,77.78,92.4,83.25,67.38,48.1,14.75,5.74,5.14,18.07,45.31,67.2,86.61,94.26,96.45,88.6,68.93,49.37,25.38,8.65,,,,,
m12-A-H-25-eyrewell-store400,12,A,H,25,93.4,92.23,81.13,66.44,47.7,14.33,5.52,4.89,18.03,45.0,66.87,86.67,98.97,99.31,86.31,67.51,48.51,25.07,8.45,,,,,
m12-A-H-5-eyrewell-store400,12,A,H,5,93.76,92.15,81.02,66.44,47.69,14.37,5.52,4.92,17.9,44.93,67.0,86.7,99.05,99.18,86.06,67.42,48.5,24.97,8.3,,,,,
m12-A-H-50-eyrewell-store400,12,A,H,50,93.24,92.1,80.97,66.45,47.64,14.53,5.56,4.9,17.94,45.05,67.09,86.66,99.01,99.12,86.23,67.34,48.6,24.97,8.34,,,,,
m12-A-H-75-eyrewell-store400,12,A,H,75,93.55,92.35,81.18,66.42,47.7,14.51,5.64,4.95,18.02,44.98,67.0,86.73,99.0,99.1,86.19,67.45,48.47,24.95,8.36,,,,,
m12-A-H-95-eyrewell-store400,12,A,H,95,93.64,92.31,81.01,66.51,47.65,14.44,5.52,5.08,17.98,45.17,66.95,86.67,98.94,98.97,86.4,67.37,48.6,25.0,8.6,,,,,
m12-D-A-25-eyrewell-store400,12,D,A,25,88.95,92.76,82.34,67.18,48.04,14.54,5.73,5.05,18.21,45.18,67.13,86.89,100.45,97.96,87.64,68.21,48.82,25.18,8.65,,,,,
m12-D-A-5-eyrewell-store400,12,D,A,5,88.73,92.7,82.39,67.22,48.11,14.51,5.6,4.99,17.99,45.19,67.07,87.05,100.41,97.96,87.55,68.2,48.87,25.21,8.47,,,,,
m12-D-A-50-eyrewell-store400,12,D,A,50,88.8,92.68,82.47,67.33,47.99,14.62,5.71,5.1,18.23,45.17,67.16,86.94,100.41,98.0,87.62,68.35,48.77,25.27,8.44,,,,,
m12-D-A-75-eyrewell-store400,12,D,A,75,88.72,92.69,82.48,67.23,47.92,14.62,5.47,4.98,18.03,45.11,67.23,86.88,100.39,97.96,87.68,68.31,48.92,25.25,8.34,,,,,
m12-D-A-95-eyrewell-store400,12,D,A,95,88.68,92.89,82.38,67.12,48.15,14.5,5.62,5.04,18.15,45.3,67.02,86.92,100.49,98.01,87.85,68.23,48.87,25.12,8.55,,,,,
m12-D-H-25-eyrewell-store400,12,D,H,25,96.93,92.41,81.15,66.49,47.72,14.48,5.51,4.99,18.07,45.28,67.01,87.06,102.71,99.45,86.32,67.42,48.55,25.04,8.44,,,,,
m12-D-H-5-eyrewell-store400,12,D,H,5,97.12,92.54,81.14,66.42,47.76,14.5,5.67,4.9,17.87,44.9,66.84,86.93,102.64,99.47,86.11,67.37,48.5,24.87,8.47,,,,,
m12-D-H-50-eyrewell-store400,12,D,H,50,96.86,92.54,81.18,66.47,47.8,14.48,5.63,4.89,17.79,45.07,66.97,86.9,102.62,99.36,86.19,67.37,48.48,25.05,8.51,,,,,
m12-D-H-75-eyrewell-store400,12,D,H,75,97.06,92.46,81.25,66.63,47.69,14.61,5.69,4.97,17.96,45.16,66.83,86.94,102.7,99.39,86.12,67.44,48.31,25.03,8.38,,,,,
m12-D-H-95-eyrewell-store400,12,D,H,95,96.98,92.48,81.15,66.65,47.64,14.42,5.5,5.1,17.87,45.06,66.97,86.95,102.95,99.41,86.13,67.34,48.63,25.05,8.47,,,,,
m12-W-A-25-eyrewell-store400,12,W,A,25,86.42,92.6,82.42,67.16,48.03,14.51,5.77,5.02,17.81,45.17,66.98,86.48,95.28,98.3,87.51,68.16,48.82,25.11,8.61,,,,,
m12-W-A-5-eyrewell-store400,12,W,A,5,86.52,92.59,82.44,67.08,48.04,14.54,5.7,4.87,18.09,45.35,67.06,86.34,95.31,98.35,87.37,68.12,48.81,25.25,8.64,,,,,
m12-W-A-50-eyrewell-store400,12,W,A,50,86.45,92.53,82.3,67.06,48.0,14.59,5.73,5.01,18.01,44.89,67.26,86.45,95.49,98.26,87.32,68.33,48.87,25.33,8.57,,,,,
m12-W-A-75-eyrewell-store400,12,W,A,75,86.53,92.65,82.24,66.87,48.02,14.54,5.59,4.97,18.07,45.22,66.99,86.42,95.28,98.36,87.28,68.1,49.03,25.04,8.56,,,,,
m12-W-A-95-eyrewell-store400,12,W,A,95,86.36,92.6,82.41,66.97,47.9,14.52,5.59,4.98,18.12,45.13,67.11,86.44,95.33,98.24,87.56,68.04,48.93,25.23,8.57,,,,,
m12-W-C-25-eyrewell-store400,12,W,C,25,73.22,92.23,83.32,67.7,48.02,14.46,5.68,5.19,18.15,45.29,67.17,86.38,90.4,95.92,88.59,69.12,49.18,25.23,8.73,,,,,
m12-W-C-5-eyrewell-store400,12,W,C,5,73.1,92.38,83.27,67.65,48.33,14.71,5.74,4.99,18.06,45.33,67.27,86.33,90.11,96.02,88.68,69.03,49.39,25.28,8.65,,,,,
m12-W-C-50-eyrewell-store400,12,W,C,50,73.54,92.45,83.39,67.75,48.17,14.53,5.71,4.91,18.23,45.15,67.16,86.37,89.94,95.87,88.74,69.17,49.29,25.41,8.53,,,,,
m12-W-C-75-eyrewell-store400,12,W,C,75,73.43,92.37,83.29,67.62,48.21,14.43,5.66,5.02,18.14,45.29,67.0,86.31,90.09,95.91,88.59,69.03,49.25,25.38,8.52,,,,,
m12-W-C-95-eyrewell-store400,12,W,C,95,72.94,92.34,83.35,67.68,48.34,14.64,5.73,5.0,18.02,45.25,66.98,86.46,89.98,95.81,88.69,69.19,49.19,25.14,8.62,,,,,
m12-W-H-25-eyrewell-store400,12,W,H,25,93.88,92.26,81.0,66.19,47.53,14.36,5.48,4.86,17.83,44.99,66.94,86.35,96.63,99.38,85.96,67.23,48.26,24.95,8.3,,,,,
m12-W-H-5-eyrewell-store400,12,W,H,5,93.93,92.22,81.06,66.41,47.67,14.43,5.68,5.05,17.87,45.01,67.07,86.42,96.55,99.56,85.99,67.24,48.31,24.97,8.35,,,,,
m12-W-H-50-eyrewell-store400,12,W,H,50,93.91,92.28,81.11,66.51,47.73,14.65,5.61,4.95,18.01,45.03,66.86,86.39,96.57,99.61,85.95,67.17,48.37,24.9,8.4,,,,,
m12-W-H-75-eyrewell-store400,12,W,H,75,93.92,92.37,81.0,66.43,47.6,14.52,5.57,4.91,17.89,45.02,66.84,86.39,96.56,99.62,86.04,67.22,48.38,24.82,8.46,,,,,
m12-W-H-95-eyrewell-store400,12,W,H,95,93.93,92.43,81.13,66.38,47.69,14.56,5.52,4.82,17.92,45.11,67.14,86.5,96.69,99.38,86.0,67.04,48.5,25.0,8.44,,,,,
